Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
6.90381603693096e-02 4.21873726690827e-02 1.33080169182262e-03 
2.07114481107929e-01 4.21506436670538e-02 9.96682792816509e-03 
3.45190801846548e-01 4.21304188484189e-02 9.63214865182189e-03 
4.83267122585167e-01 4.20985676371726e-02 9.46910844033864e-03 
6.21343443323787e-01 4.20536352383728e-02 9.34538210586987e-03 
7.59419764062406e-01 4.19957646623359e-02 9.23290070182388e-03 
8.97496084801025e-01 4.19251348168513e-02 9.12613536423946e-03 
1.03557240553964e+00 4.18418961988633e-02 9.02313098174468e-03 
1.17364872627826e+00 4.17482417555444e-02 8.92190157163528e-03 
1.31172504701688e+00 4.16444851914537e-02 8.82352246930014e-03 
1.44980136775550e+00 4.15306185589482e-02 8.72900690899486e-03 
1.58787768849412e+00 4.14078555132702e-02 8.63780410143561e-03 
1.72595400923274e+00 4.12789712149212e-02 8.54822176157021e-03 
1.86403032997136e+00 4.11440692062132e-02 8.46010521052057e-03 
2.00210665070998e+00 4.10023681881137e-02 8.37302346886650e-03 
2.14018297144860e+00 4.08511978360601e-02 8.28783180038034e-03 
2.27825929218722e+00 4.06934755142214e-02 8.20343745763142e-03 
2.41633561292584e+00 4.05278287423249e-02 8.12148819016953e-03 
2.55441193366446e+00 4.03543858574141e-02 8.04184190542561e-03 
2.69248825440308e+00 4.01711611488304e-02 7.96465340772575e-03 
2.83056457514169e+00 3.99780745966822e-02 7.88942804086346e-03 
2.96864089588031e+00 3.97761346950437e-02 7.81574096063972e-03 
3.10671721661893e+00 3.95661321423942e-02 7.74339332711135e-03 
3.24479353735755e+00 3.93490408963293e-02 7.67258010064868e-03 
3.38286985809617e+00 3.91249669287337e-02 7.60441555742141e-03 
3.52094617883479e+00 3.88939697218914e-02 7.53961668012494e-03 
3.65902249957341e+00 3.86560930193694e-02 7.47797996879995e-03 
3.79709882031203e+00 3.84118980568382e-02 7.41889341087273e-03 
3.93517514105065e+00 3.81614755480610e-02 7.36192176795306e-03 
4.07325146178927e+00 3.79048540397212e-02 7.30662535137410e-03 
4.21132778252789e+00 3.76411624900924e-02 7.25275504418489e-03 
4.34940410326651e+00 3.73704879409039e-02 7.19995511578400e-03 
4.48748042400512e+00 3.70929237078922e-02 7.14840567244204e-03 
4.62555674474374e+00 3.68090530014154e-02 7.09865828502236e-03 
4.76363306548236e+00 3.65196467807932e-02 7.05080297160633e-03 
4.90170938622098e+00 3.62247319069084e-02 7.00453067596651e-03 
5.03978570695960e+00 3.59243465842991e-02 6.95927422937557e-03 
5.17786202769822e+00 3.56175865353479e-02 6.91431790925020e-03 
5.31593834843684e+00 3.53043071531062e-02 6.86899612166567e-03 
5.45401466917546e+00 3.49846456142438e-02 6.82307315118476e-03 
5.59209098991408e+00 3.46587434465343e-02 6.77650892543859e-03 
5.73016731065270e+00 3.43267463405962e-02 6.72928053489165e-03 
5.86824363139132e+00 3.39888030123902e-02 6.68138198613827e-03 
6.00631995212994e+00 3.36450648295818e-02 6.63282405912403e-03 
6.14439627286856e+00 3.32953641388539e-02 6.58370252636864e-03 
6.28247259360717e+00 3.29395895541038e-02 6.53412110687118e-03 
6.42054891434579e+00 3.25778951672295e-02 6.48410736800907e-03 
6.55862523508441e+00 3.22104368620534e-02 6.43366620082694e-03 
6.69670155582303e+00 3.18373717002926e-02 6.38280933873845e-03 
6.83477787656165e+00 3.14588576715810e-02 6.33155404074838e-03 
6.97285419730027e+00 3.10750531479225e-02 6.27989835853660e-03 
7.11093051803889e+00 3.06851079677737e-02 6.22781952362383e-03 
7.24900683877751e+00 3.02869083555167e-02 6.17534333575749e-03 
7.38708315951613e+00 2.98806828439556e-02 6.12237132983359e-03 
7.52515948025475e+00 2.94666580349993e-02 6.06897401549962e-03 
7.66323580099337e+00 2.90450583352474e-02 6.01521997058680e-03 
7.80131212173199e+00 2.86161054431906e-02 5.96117582365060e-03 
7.93938844247061e+00 2.81800181233743e-02 5.90690893300141e-03 
8.07746476320922e+00 2.77371548838865e-02 5.85251431400138e-03 
8.21554108394784e+00 2.72899068868090e-02 5.79792381933058e-03 
8.35361740468646e+00 2.68384386213169e-02 5.74328843240682e-03 
8.49169372542508e+00 2.63829104949722e-02 5.68864276504367e-03 
8.62977004616370e+00 2.59234818629620e-02 5.63399967215008e-03 
8.76784636690232e+00 2.54603111557094e-02 5.57938641771803e-03 
8.90592268764094e+00 2.49935531976455e-02 5.52484674080035e-03 
9.04399900837956e+00 2.45233587744542e-02 5.47042485241958e-03 
9.18207532911818e+00 2.40498744723094e-02 5.41616267311588e-03 
9.32015164985680e+00 2.35732427229186e-02 5.36210000427438e-03 
9.45822797059542e+00 2.30936016456895e-02 5.30827477946776e-03 
9.59630429133404e+00 2.26110850781972e-02 5.25472293754893e-03 
9.73438061207266e+00 2.21258224690350e-02 5.20147836802961e-03 
9.87245693281128e+00 2.16379389476601e-02 5.14857293950936e-03 
1.00105332535499e+01 2.11475552417945e-02 5.09609519031402e-03 
1.01486095742885e+01 2.06588425644557e-02 5.04389866576262e-03 
1.02866858950271e+01 2.01747806507907e-02 4.99201134586449e-03 
1.04247622157658e+01 1.96953348688503e-02 4.94057145005455e-03 
1.05628385365044e+01 1.92204685281255e-02 4.88959834691252e-03 
1.07009148572430e+01 1.87501430716914e-02 4.83910381437997e-03 
1.08389911779816e+01 1.82843193400555e-02 4.78907251243705e-03 
1.09770674987202e+01 1.78229615495409e-02 4.73947926659560e-03 
1.11151438194588e+01 1.73660352276069e-02 4.69033052285459e-03 
1.12532201401975e+01 1.69135031604479e-02 4.64165242096267e-03 
1.13912964609361e+01 1.64653256192449e-02 4.59346834421441e-03 
1.15293727816747e+01 1.60214606529468e-02 4.54535488169501e-03 
1.16674491024133e+01 1.55817833840276e-02 4.49632762450435e-03 
1.18055254231519e+01 1.51463820404468e-02 4.44573317289159e-03 
1.19436017438906e+01 1.47154309179228e-02 4.39356713779113e-03 
1.20816780646292e+01 1.42892767021551e-02 4.34002240595288e-03 
1.22197543853678e+01 1.38699030513151e-02 4.28514906373494e-03 
1.23578307061064e+01 1.34573860402953e-02 4.22917767077247e-03 
1.24959070268450e+01 1.30517863801495e-02 4.17225141720993e-03 
1.26339833475837e+01 1.26531502902244e-02 4.11450450648815e-03 
1.27720596683223e+01 1.22615097365239e-02 4.05596096676992e-03 
1.29101359890609e+01 1.18768602317764e-02 3.99655624848509e-03 
1.30482123097995e+01 1.14992473965473e-02 3.93633167118479e-03 
1.31862886305381e+01 1.11287022917883e-02 3.87542750274921e-03 
1.33243649512768e+01 1.07652423449246e-02 3.81397281912440e-03 
1.34624412720154e+01 1.04088729089983e-02 3.75208770553822e-03 
1.36005175927540e+01 1.00595877375296e-02 3.68989163990703e-03 
1.37385939134926e+01 9.71736894264801e-03 3.62741975193936e-03 
1.38766702342312e+01 9.38216307018035e-03 3.56461258632100e-03 
1.40147465549699e+01 9.05395370463266e-03 3.50147372673983e-03 
1.41528228757085e+01 8.73272740470389e-03 3.43810943095142e-03 
1.42908991964471e+01 8.41845881272309e-03 3.37464267780048e-03 
1.44289755171857e+01 8.11111141123744e-03 3.31118998651141e-03 
1.45670518379243e+01 7.81063826505588e-03 3.24786163475172e-03 
1.47051281586629e+01 7.51698271737039e-03 3.18465298474122e-03 
1.48432044794016e+01 7.23003887689544e-03 3.12138018494754e-03 
1.49812808001402e+01 6.94973658457707e-03 3.05791123608394e-03 
1.51193571208788e+01 6.67631535315863e-03 2.99429479446349e-03 
1.52574334416174e+01 6.41017095322981e-03 2.93063751051052e-03 
1.53955097623560e+01 6.15123278604251e-03 2.86710057736759e-03 
1.55335860830947e+01 5.89941909296889e-03 2.80380568813260e-03 
1.56716624038333e+01 5.65463809819688e-03 2.74086484548787e-03 
1.58097387245719e+01 5.41678907249207e-03 2.67837373145672e-03 
1.59478150453105e+01 5.18562800987124e-03 2.61493152564854e-03 
1.60858913660491e+01 4.96112674257022e-03 2.55043465982538e-03 
1.62239676867878e+01 4.74317058761299e-03 2.48493257232743e-03 
1.63620440075264e+01 4.53191012578964e-03 2.41859951132211e-03 
1.65001203282650e+01 4.32723866586454e-03 2.35179069167494e-03 
1.66381966490036e+01 4.12928231214129e-03 2.28482907232210e-03 
1.67762729697422e+01 3.93791198637653e-03 2.21811089278737e-03 
1.69143492904809e+01 3.75314367577831e-03 2.15179356738004e-03 
1.70524256112195e+01 3.57478425289218e-03 2.08600780592982e-03 
1.71905019319581e+01 3.40322051143575e-03 2.02058018121013e-03 
1.73285782526967e+01 3.23830465623522e-03 1.95559604579598e-03 
1.74666545734353e+01 3.08000152670692e-03 1.89116162043528e-03 
1.76047308941740e+01 2.92808965933923e-03 1.82741890230947e-03 
1.77428072149126e+01 2.78250128545192e-03 1.76442112105501e-03 
1.78808835356512e+01 2.64301463797273e-03 1.70230544239110e-03 
1.80189598563898e+01 2.50955511540369e-03 1.64112096316724e-03 
1.81570361771284e+01 2.38188899124005e-03 1.58097784401018e-03 
1.82951124978670e+01 2.25992446422040e-03 1.52189773610821e-03 
1.84331888186057e+01 2.14343636681441e-03 1.46398727918623e-03 
1.85712651393443e+01 2.03232479904118e-03 1.40729470960191e-03 
1.87093414600829e+01 1.92638412960263e-03 1.35194952863627e-03 
1.88474177808215e+01 1.82549599693578e-03 1.29797158404566e-03 
1.89854941015601e+01 1.72943313404273e-03 1.24542208213922e-03 
1.91235704222988e+01 1.63807309006660e-03 1.19427936728770e-03 
1.92616467430374e+01 1.55119718054009e-03 1.14458921225059e-03 
1.93997230637760e+01 1.46868144991183e-03 1.09631998389663e-03 
1.95377993845146e+01 1.39031729632251e-03 1.04950376892687e-03 
1.96758757052532e+01 1.31598141769392e-03 1.00410118693009e-03 
1.98139520259919e+01 1.24547633475520e-03 9.60132408853521e-04 
