Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.37988324424099e-02 6.76056183865490e-02 6.20278390861171e-05 
4.13964973272298e-02 6.76018464951309e-02 1.42260175933644e-04 
6.89941622120497e-02 6.75983879486787e-02 2.16313599986377e-04 
9.65918270968696e-02 6.75954533169587e-02 3.05952293289972e-04 
1.24189491981690e-01 6.75933033964438e-02 4.01654339146746e-04 
1.51787156866509e-01 6.75916653224979e-02 4.94360417304340e-04 
1.79384821751329e-01 6.75905064325812e-02 5.89174158536287e-04 
2.06982486636149e-01 6.75896137878087e-02 6.85343272444681e-04 
2.34580151520969e-01 6.75887540749390e-02 7.76422810996582e-04 
2.62177816405789e-01 6.75878564102772e-02 8.71335704475274e-04 
2.89775481290609e-01 6.75865196056873e-02 9.55342221079970e-04 
3.17373146175429e-01 6.75846364882608e-02 1.03824652513661e-03 
3.44970811060249e-01 6.75820167301313e-02 1.11840895580895e-03 
3.72568475945069e-01 6.75785460782925e-02 1.19701049859573e-03 
4.00166140829888e-01 6.75740686684597e-02 1.27335193697086e-03 
4.27763805714708e-01 6.75685170931029e-02 1.34789131738552e-03 
4.55361470599528e-01 6.75618308813745e-02 1.42060569943176e-03 
4.82959135484348e-01 6.75539330377790e-02 1.49138736321576e-03 
5.10556800369168e-01 6.75447500853427e-02 1.56018875463580e-03 
5.38154465253988e-01 6.75342352090688e-02 1.62708677228604e-03 
5.65752130138808e-01 6.75223269903573e-02 1.69205276932671e-03 
5.93349795023628e-01 6.75089643339169e-02 1.75509408728011e-03 
6.20947459908448e-01 6.74940893698253e-02 1.81622624984598e-03 
6.48545124793268e-01 6.74776473978515e-02 1.87546685027550e-03 
6.76142789678087e-01 6.74595868334139e-02 1.93283501316233e-03 
7.03740454562907e-01 6.74398591504843e-02 1.98834648523612e-03 
7.31338119447727e-01 6.74184258640170e-02 2.04202996819836e-03 
7.58935784332547e-01 6.73952488999611e-02 2.09390818607648e-03 
7.86533449217367e-01 6.73702891023485e-02 2.14400209212138e-03 
8.14131114102187e-01 6.73435100993133e-02 2.19233595103306e-03 
8.41728778987007e-01 6.73148782396184e-02 2.23893466255215e-03 
8.69326443871827e-01 6.72843625284237e-02 2.28382368038559e-03 
