Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.97928163011065e-04 2.80285440659688e+01 3.07925132265007e-02 
2.69378448903320e-03 2.73669630578951e+01 3.81227135972107e-02 
4.48964081505532e-03 2.64994700422164e+01 4.94751830341453e-02 
6.28549714107746e-03 2.55588205539073e+01 5.67066646472144e-02 
8.08135346709959e-03 2.46204437549082e+01 6.19733743971654e-02 
9.87720979312172e-03 2.36972054729959e+01 6.59694904258013e-02 
1.16730661191438e-02 2.28104321493292e+01 6.90818419403539e-02 
1.34689224451660e-02 2.19520836387143e+01 7.14630628190202e-02 
1.52647787711881e-02 2.11328667367487e+01 7.33033835733083e-02 
1.70606350972102e-02 2.03448546281530e+01 7.46205297379016e-02 
1.88564914232324e-02 1.95848806431095e+01 7.55492803862609e-02 
2.06523477492545e-02 1.88570208667861e+01 7.61571371934092e-02 
2.24482040752766e-02 1.81564952891601e+01 7.64745193278875e-02 
2.42440604012988e-02 1.74843507122438e+01 7.65828755862272e-02 
2.60399167273209e-02 1.68422594020125e+01 7.65265500077279e-02 
2.78357730533430e-02 1.62314162132254e+01 7.63337254668896e-02 
2.96316293793651e-02 1.56526646926924e+01 7.60126934324784e-02 
3.14274857053873e-02 1.51032197821467e+01 7.55559216956126e-02 
3.32233420314094e-02 1.45753902440999e+01 7.49842722556512e-02 
3.50191983574315e-02 1.40695671949597e+01 7.43263961708247e-02 
3.68150546834537e-02 1.35859665193198e+01 7.35971578388759e-02 
3.86109110094758e-02 1.31246661236767e+01 7.28081911698830e-02 
4.04067673354979e-02 1.26856367566024e+01 7.19714194943717e-02 
4.22026236615201e-02 1.22651569875648e+01 7.10978267212741e-02 
4.39984799875422e-02 1.18618057223342e+01 7.01865416602244e-02 
4.57943363135643e-02 1.14754953969712e+01 6.92404884920357e-02 
4.75901926395864e-02 1.11060799559687e+01 6.82662391261139e-02 
4.93860489656086e-02 1.07533672299356e+01 6.72696464728259e-02 
5.11819052916307e-02 1.04170109431297e+01 6.62592576879551e-02 
5.29777616176528e-02 1.00961303642956e+01 6.52382918744144e-02 
5.47736179436750e-02 9.79047518699301e+00 6.42036415125887e-02 
5.65694742696971e-02 9.49977886877824e+00 6.31568603874819e-02 
5.83653305957192e-02 9.22376421404161e+00 6.20985386402662e-02 
6.01611869217414e-02 8.96214809416062e+00 6.10283167439484e-02 
6.19570432477635e-02 8.71464539424222e+00 5.99448832651708e-02 
6.37528995737856e-02 8.48097225377422e+00 5.88459572813200e-02 
6.55487558998077e-02 8.26084864796265e+00 5.77282563204593e-02 
6.73446122258299e-02 8.05400033678456e+00 5.65874508455226e-02 
6.91404685518520e-02 7.86016018934118e+00 5.54214106505913e-02 
7.09363248778741e-02 7.67897177962839e+00 5.43917222047452e-02 
7.27321812038963e-02 7.50574869697375e+00 5.35212605992338e-02 
7.45280375299184e-02 7.34035942504162e+00 5.26404009831369e-02 
