Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.76111954302747e-02 6.09039160844694e-02 3.95795287401314e-04 
5.28335862908240e-02 6.08870447603531e-02 8.71398370557663e-04 
8.80559771513733e-02 6.08781379346520e-02 9.31594090935337e-04 
1.23278368011923e-01 6.08735444691009e-02 1.00516587931573e-03 
1.58500758872472e-01 6.08709452400775e-02 1.07946723943846e-03 
1.93723149733021e-01 6.08694748629902e-02 1.15812667421792e-03 
2.28945540593571e-01 6.08684135092290e-02 1.23723581866064e-03 
2.64167931454120e-01 6.08673823864251e-02 1.31763533933181e-03 
2.99390322314669e-01 6.08658400975641e-02 1.38856791184492e-03 
3.34612713175219e-01 6.08635927084424e-02 1.45782964815235e-03 
3.69835104035768e-01 6.08604783243504e-02 1.52604278558224e-03 
4.05057494896317e-01 6.08563131392252e-02 1.59256070303204e-03 
4.40279885756867e-01 6.08510540328275e-02 1.65808968513594e-03 
4.75502276617416e-01 6.08446493047446e-02 1.72245782012704e-03 
5.10724667477965e-01 6.08370325268432e-02 1.78549789977709e-03 
5.45947058338515e-01 6.08281620303896e-02 1.84725469119489e-03 
5.81169449199064e-01 6.08179831747390e-02 1.90767772036263e-03 
6.16391840059613e-01 6.08064382857593e-02 1.96674948896122e-03 
6.51614230920163e-01 6.07934718826078e-02 2.02446899097578e-03 
6.86836621780712e-01 6.07790306664780e-02 2.08083327151008e-03 
7.22059012641261e-01 6.07630649101551e-02 2.13583530457486e-03 
7.57281403501811e-01 6.07455354636697e-02 2.18949050985157e-03 
7.92503794362360e-01 6.07263961433854e-02 2.24179296449373e-03 
8.27726185222909e-01 6.07056028980524e-02 2.29274689259590e-03 
8.62948576083458e-01 6.06831137881738e-02 2.34235773422534e-03 
8.98170966944008e-01 6.06588889642973e-02 2.39063194506907e-03 
9.33393357804557e-01 6.06328906441340e-02 2.43757685185853e-03 
9.68615748665106e-01 6.06050830886459e-02 2.48320054469676e-03 
1.00383813952566e+00 6.05754325770283e-02 2.52745198987562e-03 
1.03906053038621e+00 6.05440664926727e-02 2.57042037941747e-03 
1.07428292124675e+00 6.05110642487007e-02 2.61212766173270e-03 
1.10950531210730e+00 6.04764063857997e-02 2.65255035069743e-03 
1.14472770296785e+00 6.04400749616142e-02 2.69169958188328e-03 
1.17995009382840e+00 6.04020535253528e-02 2.72958688233401e-03 
1.21517248468895e+00 6.03623270936922e-02 2.76634105119626e-03 
1.25039487554950e+00 6.03207204410963e-02 2.80213982093290e-03 
1.28561726641005e+00 6.02771980729008e-02 2.83723763350419e-03 
1.32083965727060e+00 6.02317512669972e-02 2.87164498162600e-03 
1.35606204813115e+00 6.01845189306050e-02 2.90536381885172e-03 
1.39128443899170e+00 6.01354841517047e-02 2.93832037829638e-03 
1.42650682985225e+00 6.00846317239790e-02 2.97047444291014e-03 
1.46172922071280e+00 6.00319481050131e-02 3.00179201195126e-03 
1.49695161157335e+00 5.99774213744753e-02 3.03221848313514e-03 
1.53217400243390e+00 5.99211962539727e-02 3.06173703511397e-03 
1.56739639329445e+00 5.98634890074555e-02 3.09036867007093e-03 
1.60261878415499e+00 5.98042992563801e-02 3.11807541412279e-03 
1.63784117501554e+00 5.97436277345903e-02 3.14484515664447e-03 
1.67306356587609e+00 5.96814762419109e-02 3.17066882936942e-03 
1.70828595673664e+00 5.96178475996316e-02 3.19554008381256e-03 
1.74350834759719e+00 5.95527456077474e-02 3.21945500616469e-03 
1.77873073845774e+00 5.94861750037460e-02 3.24241186459761e-03 
1.81395312931829e+00 5.94181414228577e-02 3.26441088439198e-03 
1.84917552017884e+00 5.93486513596117e-02 3.28545404727415e-03 
1.88439791103939e+00 5.92777121306491e-02 3.30554804112922e-03 
1.91962030189994e+00 5.92053027312456e-02 3.32474378920562e-03 
1.95484269276049e+00 5.91309477603030e-02 3.34298539481791e-03 
1.99006508362104e+00 5.90546512777780e-02 3.36029480577620e-03 
2.02528747448159e+00 5.89764184548784e-02 3.37668040416281e-03 
2.06050986534214e+00 5.88962555366167e-02 3.39215148609308e-03 
2.09573225620268e+00 5.88141698046276e-02 3.40670130027187e-03 
2.13095464706323e+00 5.87303686659638e-02 3.42033131331649e-03 
2.16617703792378e+00 5.86451907121426e-02 3.43307819535167e-03 
2.20139942878433e+00 5.85586499215279e-02 3.44497115185096e-03 
2.23662181964488e+00 5.84705694149943e-02 3.45608841591991e-03 
2.27184421050543e+00 5.83807959429928e-02 3.46654664930580e-03 
2.30706660136598e+00 5.82893365611959e-02 3.47639779639718e-03 
2.34228899222653e+00 5.81961993070518e-02 3.48563390255365e-03 
2.37751138308708e+00 5.81013931576751e-02 3.49424901656257e-03 
2.41273377394763e+00 5.80049279883627e-02 3.50223901936074e-03 
2.44795616480818e+00 5.79068145317921e-02 3.50960146653346e-03 
2.48317855566873e+00 5.78070643379108e-02 3.51633596081002e-03 
2.51840094652928e+00 5.77056816285713e-02 3.52246488712290e-03 
2.55362333738983e+00 5.76023254172198e-02 3.52797926125717e-03 
2.58884572825038e+00 5.74970083558460e-02 3.53287112400490e-03 
2.62406811911092e+00 5.73897439510567e-02 3.53714442698577e-03 
2.65929050997147e+00 5.72805465260664e-02 3.54080407745831e-03 
2.69451290083202e+00 5.71694311830538e-02 3.54385584803505e-03 
2.72973529169257e+00 5.70564137659678e-02 3.54630629296984e-03 
2.76495768255312e+00 5.69415108238326e-02 3.54816267050546e-03 
2.80018007341367e+00 5.68247395746203e-02 3.54942782524289e-03 
2.83540246427422e+00 5.67062100317352e-02 3.55010580871309e-03 
2.87062485513477e+00 5.65860309955488e-02 3.55021019760153e-03 
2.90584724599532e+00 5.64642214796003e-02 3.54975486640264e-03 
2.94106963685587e+00 5.63408009436730e-02 3.54874961732211e-03 
2.97629202771642e+00 5.62157892631751e-02 3.54720459383182e-03 
3.01151441857697e+00 5.60892066994062e-02 3.54512250058342e-03 
3.04673680943752e+00 5.59612245722026e-02 3.54251114702371e-03 
3.08195920029807e+00 5.58318951346227e-02 3.53938983610596e-03 
3.11718159115862e+00 5.57012393003909e-02 3.53577152515874e-03 
3.15240398201916e+00 5.55692781843233e-02 3.53166743460917e-03 
3.18762637287971e+00 5.54360330794354e-02 3.52708889097624e-03 
3.22284876374026e+00 5.53015254350006e-02 3.52208018754977e-03 
3.25807115460081e+00 5.51657743117343e-02 3.51673066857745e-03 
3.29329354546136e+00 5.50287952876211e-02 3.51110556928222e-03 
3.32851593632191e+00 5.48906031486901e-02 3.50521693427657e-03 
3.36373832718246e+00 5.47512131966295e-02 3.49906046501663e-03 
3.39896071804301e+00 5.46106412093161e-02 3.49263299791247e-03 
3.43418310890356e+00 5.44689034026368e-02 3.48593241581343e-03 
3.46940549976411e+00 5.43260163935948e-02 3.47895756477404e-03 
3.50462789062466e+00 5.41819971647079e-02 3.47170817577315e-03 
3.53985028148521e+00 5.40368630296881e-02 3.46418481222369e-03 
3.57507267234576e+00 5.38906315986285e-02 3.45638893304300e-03 
3.61029506320631e+00 5.37433207349166e-02 3.44831914878446e-03 
3.64551745406686e+00 5.35950188036155e-02 3.43997543858444e-03 
3.68073984492740e+00 5.34457621338781e-02 3.43136617442386e-03 
3.71596223578795e+00 5.32955687331717e-02 3.42249671527993e-03 
3.75118462664850e+00 5.31444567281174e-02 3.41337141265334e-03 
3.78640701750905e+00 5.29924443394656e-02 3.40399501350000e-03 
3.82162940836960e+00 5.28395498583257e-02 3.39437261589883e-03 
