Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.14447313388721e-04 6.98318023747579e+01 7.67987246216543e-02 
2.44334194016616e-03 6.75467163941394e+01 8.93564189701021e-02 
4.07223656694360e-03 6.48306600818960e+01 1.07589369217298e-01 
5.70113119372105e-03 6.20088986255732e+01 1.18430891992896e-01 
7.33002582049849e-03 5.92380477468260e+01 1.26433641647560e-01 
8.95892044727593e-03 5.65490522632393e+01 1.32780687131845e-01 
1.05878150740534e-02 5.39871290952535e+01 1.37767096181823e-01 
1.22167097008308e-02 5.15297119167840e+01 1.40973411839281e-01 
1.38456043276083e-02 4.91827523102273e+01 1.43633515067227e-01 
1.54744989543857e-02 4.69556455358249e+01 1.45322386856621e-01 
1.71033935811631e-02 4.48267387778950e+01 1.45741106174843e-01 
1.87322882079406e-02 4.27926488161306e+01 1.45730498594527e-01 
2.03611828347180e-02 4.08556054947772e+01 1.45280348657111e-01 
2.19900774614955e-02 3.90075221718246e+01 1.44287527922370e-01 
2.36189720882729e-02 3.72451906042805e+01 1.43086853137645e-01 
2.52478667150504e-02 3.55682150575469e+01 1.41842231030216e-01 
2.68767613418278e-02 3.39756368779336e+01 1.40590277765661e-01 
2.85056559686052e-02 3.24661224253053e+01 1.39358680624692e-01 
3.01345505953827e-02 3.10381077457115e+01 1.37829263608660e-01 
3.17634452221601e-02 2.96808796344628e+01 1.35746226453267e-01 
3.33923398489376e-02 2.83864269563260e+01 1.33434638668247e-01 
3.50212344757150e-02 2.71532826153516e+01 1.31141138222956e-01 
3.66501291024924e-02 2.59798470944365e+01 1.28879769253860e-01 
3.82790237292699e-02 2.48644359770500e+01 1.26661507862038e-01 
3.99079183560473e-02 2.38053183270681e+01 1.24384082456735e-01 
4.15368129828248e-02 2.27978685289029e+01 1.21913103457482e-01 
4.31657076096022e-02 2.18368826949661e+01 1.19356738476210e-01 
4.47946022363797e-02 2.09209141399800e+01 1.16850015942103e-01 
4.64234968631571e-02 2.00484991812240e+01 1.14398386809107e-01 
