Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
2.36006862223060e-02 5.58797898049307e-02 9.18216904951872e-04 
7.08020586669180e-02 5.58467534399988e-02 2.35078165311022e-03 
1.18003431111530e-01 5.58340336217061e-02 2.37680385086660e-03 
1.65204803556142e-01 5.58287663230612e-02 2.42100705647055e-03 
2.12406176000754e-01 5.58263066280129e-02 2.47412664953302e-03 
2.59607548445366e-01 5.58243862356555e-02 2.52945386357912e-03 
3.06808920889978e-01 5.58216960815777e-02 2.57875071270289e-03 
3.54010293334590e-01 5.58175497553914e-02 2.62560334096470e-03 
4.01211665779202e-01 5.58116123715226e-02 2.67168043655394e-03 
4.48413038223814e-01 5.58037695101990e-02 2.71719991289245e-03 
4.95614410668426e-01 5.57940081616541e-02 2.76212389664254e-03 
5.42815783113038e-01 5.57822923024137e-02 2.80626429417143e-03 
5.90017155557650e-01 5.57685983838744e-02 2.84958675769264e-03 
6.37218528002262e-01 5.57528752656847e-02 2.89205060459303e-03 
6.84419900446874e-01 5.57350733824921e-02 2.93365414386545e-03 
7.31621272891486e-01 5.57151480001425e-02 2.97436655247867e-03 
7.78822645336098e-01 5.56930684079103e-02 3.01417296598579e-03 
8.26024017780710e-01 5.56687911744387e-02 3.05304627034737e-03 
8.73225390225322e-01 5.56422747687681e-02 3.09097334325206e-03 
9.20426762669934e-01 5.56134795534919e-02 3.12794481490607e-03 
9.67628135114546e-01 5.55823677790897e-02 3.16395387488904e-03 
1.01482950755916e+00 5.55489035793510e-02 3.19891370723334e-03 
1.06203088000377e+00 5.55133699712725e-02 3.23296595133678e-03 
1.10923225244838e+00 5.54758145998856e-02 3.26605916422415e-03 
1.15643362489299e+00 5.54362150519325e-02 3.29817502330358e-03 
1.20363499733761e+00 5.53945504133118e-02 3.32933997649801e-03 
1.25083636978222e+00 5.53506610741805e-02 3.35977183022099e-03 
1.29803774222683e+00 5.53044161898936e-02 3.38989434185415e-03 
1.34523911467144e+00 5.52558950388305e-02 3.41988448372159e-03 
1.39244048711605e+00 5.52052024706147e-02 3.44964732293271e-03 
1.43964185956067e+00 5.51523127276583e-02 3.47904938955697e-03 
1.48684323200528e+00 5.50972021799030e-02 3.50797740108674e-03 
1.53404460444989e+00 5.50399625413118e-02 3.53632246783977e-03 
1.58124597689450e+00 5.49809779416463e-02 3.56410023440009e-03 
1.62844734933911e+00 5.49202388541240e-02 3.59120824838627e-03 
1.67564872178373e+00 5.48577373943877e-02 3.61759646188693e-03 
1.72285009422834e+00 5.47934672514748e-02 3.64322257220573e-03 
1.77005146667295e+00 5.47274236248089e-02 3.66805095921530e-03 
1.81725283911756e+00 5.46596031658878e-02 3.69205179565828e-03 
1.86445421156217e+00 5.45900039241779e-02 3.71520029688134e-03 
1.91165558400679e+00 5.45186252962798e-02 3.73752649857065e-03 
1.95885695645140e+00 5.44449591936667e-02 3.75895173291829e-03 
2.00605832889601e+00 5.43688284848989e-02 3.77946739273298e-03 
2.05325970134062e+00 5.42902291092790e-02 3.79907241484555e-03 
2.10046107378523e+00 5.42091586731943e-02 3.81773060212544e-03 
2.14766244622985e+00 5.41259709819236e-02 3.83545062263057e-03 
2.19486381867446e+00 5.40410126381066e-02 3.85226657302199e-03 
2.24206519111907e+00 5.39541089592911e-02 3.86826226632048e-03 
2.28926656356368e+00 5.38649776203517e-02 3.88361582832540e-03 
2.33646793600829e+00 5.37736159234143e-02 3.89844724992935e-03 
2.38366930845291e+00 5.36800215806927e-02 3.91274353934217e-03 
2.43087068089752e+00 5.35841940408560e-02 3.92646689972982e-03 
2.47807205334213e+00 5.34861344377641e-02 3.93958551671368e-03 
2.52527342578674e+00 5.33858285888978e-02 3.95209752092823e-03 
2.57247479823135e+00 5.32828179317607e-02 3.96395016012905e-03 
2.61967617067597e+00 5.31771055117835e-02 3.97512457194747e-03 
2.66687754312058e+00 5.30686961050487e-02 3.98560340011897e-03 
2.71407891556519e+00 5.29575961760150e-02 3.99537230671377e-03 
2.76128028800980e+00 5.28438138338843e-02 4.00441969494377e-03 
2.80848166045441e+00 5.27273587880048e-02 4.01272831106055e-03 
2.85568303289903e+00 5.26084078363528e-02 4.02029341214185e-03 
2.90288440534364e+00 5.24870525190561e-02 4.02711466331844e-03 
2.95008577778825e+00 5.23633078537563e-02 4.03319027863519e-03 
2.99728715023286e+00 5.22371901387149e-02 4.03851428477762e-03 
3.04448852267747e+00 5.21088253583375e-02 4.04308341781716e-03 
3.09168989512209e+00 5.19783692443897e-02 4.04690406360000e-03 
3.13889126756670e+00 5.18458420874317e-02 4.04998237811466e-03 
3.18609264001131e+00 5.17112651411286e-02 4.05232244951818e-03 
3.23329401245592e+00 5.15746605789897e-02 4.05399969979663e-03 
3.28049538490053e+00 5.14360466790652e-02 4.05520106961118e-03 
3.32769675734515e+00 5.12954346684133e-02 4.05607449888576e-03 
3.37489812978976e+00 5.11528338779017e-02 4.05663687611692e-03 
3.42209950223437e+00 5.10082552919518e-02 4.05685575465095e-03 
3.46930087467898e+00 5.08617114736972e-02 4.05670245355976e-03 
3.51650224712359e+00 5.07132164915820e-02 4.05615176945103e-03 
3.56370361956821e+00 5.05627858475317e-02 4.05518187571692e-03 
3.61090499201282e+00 5.04104363942421e-02 4.05377137875775e-03 
3.65810636445743e+00 5.02562761390835e-02 4.05190385999959e-03 
3.70530773690204e+00 5.01003573255078e-02 4.04957041475328e-03 
3.75250910934665e+00 4.99427001601223e-02 4.04676237442653e-03 
3.79971048179127e+00 4.97833258423832e-02 4.04347179318536e-03 
3.84691185423588e+00 4.96222565012121e-02 4.03969263869200e-03 
3.89411322668049e+00 4.94595151338384e-02 4.03542062970606e-03 
3.94131459912510e+00 4.92951255468982e-02 4.03065308463405e-03 
3.98851597156971e+00 4.91291122997443e-02 4.02539071957774e-03 
4.03571734401433e+00 4.89614442087595e-02 4.01964010972319e-03 
4.08291871645894e+00 4.87919841395056e-02 4.01340259184848e-03 
4.13012008890355e+00 4.86207592773892e-02 4.00667236548986e-03 
4.17732146134816e+00 4.84477974359908e-02 3.99945280244286e-03 
4.22452283379277e+00 4.82731270105348e-02 3.99174815701446e-03 
4.27172420623739e+00 4.80967769330993e-02 3.98356347869170e-03 
4.31892557868200e+00 4.79187766293686e-02 3.97490452645871e-03 
4.36612695112661e+00 4.77391559775101e-02 3.96577761854052e-03 
4.41332832357122e+00 4.75579452749921e-02 3.95619580400369e-03 
4.46052969601583e+00 4.73751746268132e-02 3.94621167920866e-03 
4.50773106846045e+00 4.71908708255396e-02 3.93589356325095e-03 
4.55493244090506e+00 4.70052485079629e-02 3.92526196227243e-03 
4.60213381334967e+00 4.68184278375204e-02 3.91432099087060e-03 
4.64933518579428e+00 4.66304328944456e-02 3.90307359666022e-03 
4.69653655823889e+00 4.64412882679850e-02 3.89151844768409e-03 
4.74373793068351e+00 4.62510189694385e-02 3.87965565739719e-03 
4.79093930312812e+00 4.60596503815736e-02 3.86748665676661e-03 
4.83814067557273e+00 4.58672081780616e-02 3.85501408209925e-03 
4.88534204801734e+00 4.56737182783813e-02 3.84224165914011e-03 
4.93254342046195e+00 4.54792067737081e-02 3.82917410487053e-03 
4.97974479290657e+00 4.52836998870739e-02 3.81581769933251e-03 
5.02694616535118e+00 4.50872041957307e-02 3.80217956037529e-03 
5.07414753779579e+00 4.48894896044657e-02 3.78824712653920e-03 
5.12134891024040e+00 4.46905872778936e-02 3.77398476570284e-03 
5.16855028268501e+00 4.44905292521965e-02 3.75939713681054e-03 
5.21575165512963e+00 4.42893472011092e-02 3.74450025820396e-03 
5.26295302757424e+00 4.40870724270512e-02 3.72930993849340e-03 
5.31015440001885e+00 4.38837358276655e-02 3.71384175882898e-03 
5.35735577246346e+00 4.36793678899628e-02 3.69811104358632e-03 
5.40455714490807e+00 4.34739986612650e-02 3.68213284692250e-03 
5.45175851735269e+00 4.32676577461575e-02 3.66592192799583e-03 
5.49895988979730e+00 4.30603742816019e-02 3.64949274127416e-03 
5.54616126224191e+00 4.28521769364910e-02 3.63285941583853e-03 
5.59336263468652e+00 4.26430938906879e-02 3.61603601332016e-03 
5.64056400713113e+00 4.24331528063455e-02 3.59903657208208e-03 
5.68776537957575e+00 4.22223808021228e-02 3.58187485365438e-03 
5.73496675202036e+00 4.20108044545220e-02 3.56456428200840e-03 
5.78216812446497e+00 4.17984497807339e-02 3.54711793729756e-03 
5.82936949690958e+00 4.15853422424411e-02 3.52954854357269e-03 
5.87657086935419e+00 4.13715067318974e-02 3.51186846597816e-03 
5.92377224179881e+00 4.11569675778833e-02 3.49408970136127e-03 
5.97097361424342e+00 4.09417485347644e-02 3.47622387837411e-03 
6.01817498668803e+00 4.07258727903059e-02 3.45828726846813e-03 
6.06537635913264e+00 4.05092511926518e-02 3.44029809516757e-03 
6.11257773157725e+00 4.02918922237733e-02 3.42226103248262e-03 
6.15977910402187e+00 4.00738182474145e-02 3.40418564617434e-03 
6.20698047646648e+00 3.98550511088006e-02 3.38608097788981e-03 
6.25418184891109e+00 3.96356121268798e-02 3.36795576682421e-03 
6.30138322135570e+00 3.94155221021559e-02 3.34981844481836e-03 
6.34858459380031e+00 3.91948013112222e-02 3.33167713905223e-03 
6.39578596624493e+00 3.89734695159111e-02 3.31353966855597e-03 
6.44298733868954e+00 3.87515459599539e-02 3.29541354881785e-03 
6.49018871113415e+00 3.85290493791873e-02 3.27730599037785e-03 
6.53739008357876e+00 3.83059980000571e-02 3.25922390470842e-03 
6.58459145602338e+00 3.80824095506803e-02 3.24117390211785e-03 
6.63179282846799e+00 3.78583012612671e-02 3.22316229924388e-03 
6.67899420091260e+00 3.76336898757794e-02 3.20519512502211e-03 
6.72619557335721e+00 3.74085916531155e-02 3.18727812979237e-03 
6.77339694580182e+00 3.71830223790477e-02 3.16941678724536e-03 
6.82059831824643e+00 3.69569973686471e-02 3.15161630212808e-03 
6.86779969069105e+00 3.67305314786211e-02 3.13388161308360e-03 
6.91500106313566e+00 3.65036391107927e-02 3.11621740082640e-03 
6.96220243558027e+00 3.62763342246959e-02 3.09862809170459e-03 
7.00940380802488e+00 3.60486303419358e-02 3.08114226244262e-03 
