Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.39163154173982e-02 3.71652525404698e-02 1.99968852684712e-03 
2.51748946252194e-01 3.71168315307270e-02 1.21439705562771e-02 
4.19581577086991e-01 3.70776489663630e-02 1.16285035779286e-02 
5.87414207921787e-01 3.70259889971385e-02 1.13920159514917e-02 
7.55246838756583e-01 3.69609200543800e-02 1.12125429252141e-02 
9.23079469591380e-01 3.68820432063387e-02 1.10516194776445e-02 
1.09091210042618e+00 3.67893995027506e-02 1.08997079520125e-02 
1.25874473126097e+00 3.66860367752289e-02 1.07508791034217e-02 
1.42657736209577e+00 3.65709527948702e-02 1.06067571720596e-02 
1.59440999293057e+00 3.64456289952464e-02 1.04665793194068e-02 
1.76224262376536e+00 3.63135929063607e-02 1.03281500817301e-02 
1.93007525460016e+00 3.61749601195679e-02 1.01910912278965e-02 
2.09790788543495e+00 3.60269088205010e-02 1.00566711724392e-02 
2.26574051626975e+00 3.58703831188641e-02 9.92375540276895e-03 
2.43357314710455e+00 3.57052437738255e-02 9.79327537696225e-03 
2.60140577793934e+00 3.55310982426916e-02 9.66568027093771e-03 
2.76923840877414e+00 3.53456846122806e-02 9.54178560365998e-03 
2.93707103960894e+00 3.51497030855269e-02 9.42076894994116e-03 
3.10490367044373e+00 3.49444953582800e-02 9.30226873407704e-03 
3.27273630127853e+00 3.47314484667024e-02 9.18633713604317e-03 
3.44056893211332e+00 3.45107391839027e-02 9.07427389360649e-03 
3.60840156294812e+00 3.42824959702625e-02 8.96711084621830e-03 
3.77623419378292e+00 3.40471736093411e-02 8.86465350845032e-03 
3.94406682461771e+00 3.38051549898218e-02 8.76623683245010e-03 
4.11189945545251e+00 3.35563482657040e-02 8.67131527555347e-03 
4.27973208628731e+00 3.32999292983345e-02 8.57959357561821e-03 
4.44756471712210e+00 3.30360236907766e-02 8.49079086686771e-03 
4.61539734795690e+00 3.27650204231161e-02 8.40535800412381e-03 
4.78322997879170e+00 3.24881628073889e-02 8.32369248046531e-03 
4.95106260962649e+00 3.22054796934941e-02 8.24573901835722e-03 
5.11889524046129e+00 3.19167138766348e-02 8.17062810801777e-03 
5.28672787129608e+00 3.16208298328368e-02 8.09733470745049e-03 
5.45456050213088e+00 3.13179569795345e-02 8.02498722503570e-03 
5.62239313296568e+00 3.10082370338268e-02 7.95332366816356e-03 
5.79022576380047e+00 3.06918139639603e-02 7.88224172920247e-03 
5.95805839463527e+00 3.03688335152379e-02 7.81164958263721e-03 
6.12589102547007e+00 3.00392756661059e-02 7.74153474472549e-03 
6.29372365630486e+00 2.97027893785656e-02 7.67201580542505e-03 
6.46155628713966e+00 2.93595241541307e-02 7.60309299001433e-03 
6.62938891797446e+00 2.90096286756422e-02 7.53471849641886e-03 
6.79722154880925e+00 2.86532527212234e-02 7.46683239320051e-03 
6.96505417964405e+00 2.82905468744299e-02 7.39934124019307e-03 
7.13288681047884e+00 2.79205524077809e-02 7.33212406735633e-03 
7.30071944131364e+00 2.75407797054559e-02 7.26516118530845e-03 
7.46855207214844e+00 2.71514679132394e-02 7.19820441978639e-03 
7.63638470298323e+00 2.67528567435222e-02 7.13126897356273e-03 
7.80421733381803e+00 2.63451837879939e-02 7.06439464521861e-03 
7.97204996465283e+00 2.59286840991697e-02 6.99765006098078e-03 
8.13988259548762e+00 2.55044898194600e-02 6.93105807767706e-03 
8.30771522632242e+00 2.50745944477633e-02 6.86456024160178e-03 
8.47554785715722e+00 2.46391728258916e-02 6.79825932566031e-03 
8.64338048799201e+00 2.41983991016289e-02 6.73213249476836e-03 
8.81121311882681e+00 2.37524496010718e-02 6.66615453057415e-03 
8.97904574966160e+00 2.33015005253798e-02 6.60034216783938e-03 
9.14687838049640e+00 2.28457247670094e-02 6.53473515895091e-03 
9.31471101133120e+00 2.23852916683957e-02 6.46937238412962e-03 
9.48254364216599e+00 2.19203669301565e-02 6.40429234359714e-03 
9.65037627300079e+00 2.14511123108569e-02 6.33953248358348e-03 
9.81820890383558e+00 2.09776856412940e-02 6.27512861800135e-03 
9.98604153467038e+00 2.05002406272502e-02 6.21120187226746e-03 
1.01538741655052e+01 2.00223654497690e-02 6.14767243801030e-03 
1.03217067963400e+01 1.95488965793220e-02 6.08439324119039e-03 
1.04895394271748e+01 1.90798082317368e-02 6.02158631898690e-03 
1.06573720580096e+01 1.86150728838771e-02 5.95927215310551e-03 
1.08252046888444e+01 1.81546614067241e-02 5.89742095020968e-03 
1.09930373196792e+01 1.76985507278624e-02 5.83594492473593e-03 
1.11608699505140e+01 1.72467252071228e-02 5.77480356659025e-03 
1.13287025813488e+01 1.67991679528455e-02 5.71402865574253e-03 
1.14965352121835e+01 1.63558582586074e-02 5.65336886349599e-03 
1.16643678430183e+01 1.59166823459213e-02 5.59200269821302e-03 
1.18322004738531e+01 1.54816061877611e-02 5.52915842536957e-03 
1.20000331046879e+01 1.50507796730612e-02 5.46473697050713e-03 
1.21678657355227e+01 1.46254305243548e-02 5.39887601606445e-03 
1.23356983663575e+01 1.42067318326986e-02 5.33171656706241e-03 
1.25035309971923e+01 1.37947380867161e-02 5.26347484484837e-03 
1.26713636280271e+01 1.33894903423985e-02 5.19427148674979e-03 
1.28391962588619e+01 1.29910040812606e-02 5.12411705609780e-03 
1.30070288896967e+01 1.25992805368303e-02 5.05299433555548e-03 
1.31748615205315e+01 1.22143568150798e-02 4.98099230866955e-03 
1.33426941513663e+01 1.18362570170508e-02 4.90825472715920e-03 
1.35105267822011e+01 1.14649949813738e-02 4.83490485679740e-03 
1.36783594130359e+01 1.11005749530050e-02 4.76102879249900e-03 
1.38461920438707e+01 1.07429724888982e-02 4.68661507925688e-03 
1.40140246747055e+01 1.03921533570305e-02 4.61163569904375e-03 
1.41818573055403e+01 1.00481231922740e-02 4.53617362724846e-03 
1.43496899363751e+01 9.71087571795952e-03 4.46037834121054e-03 
1.45175225672099e+01 9.38039351617947e-03 4.38439142513665e-03 
1.46853551980447e+01 9.05664872451703e-03 4.30824825699650e-03 
1.48531878288795e+01 8.73955773499521e-03 4.23176791718949e-03 
1.50210204597143e+01 8.42903773760879e-03 4.15477848055437e-03 
1.51888530905491e+01 8.12539442386687e-03 4.07729460901718e-03 
1.53566857213839e+01 7.82878711697695e-03 3.99948736257361e-03 
1.55245183522187e+01 7.53918210375579e-03 3.92153069173343e-03 
1.56923509830535e+01 7.25653413763702e-03 3.84356833970243e-03 
1.58601836138883e+01 6.98078835323005e-03 3.76566095380508e-03 
1.60280162447230e+01 6.71157579540708e-03 3.68596728122451e-03 
1.61958488755578e+01 6.44896098597936e-03 3.60438054220553e-03 
1.63636815063926e+01 6.19290703113325e-03 3.52106074122371e-03 
1.65315141372274e+01 5.94362365868055e-03 3.43638241541361e-03 
1.66993467680622e+01 5.70110646365286e-03 3.35092811426083e-03 
1.68671793988970e+01 5.46550791425052e-03 3.26507173368250e-03 
1.70350120297318e+01 5.23669052314745e-03 3.17905922859518e-03 
1.72028446605666e+01 5.01503555689619e-03 3.09276153847952e-03 
1.73706772914014e+01 4.80051853488911e-03 3.00623978721351e-03 
1.75385099222362e+01 4.59319551138685e-03 2.91964666205090e-03 
1.77063425530710e+01 4.39287935346287e-03 2.83318174191819e-03 
1.78741751839058e+01 4.19959328991343e-03 2.74697067046768e-03 
1.80420078147406e+01 4.01315256748159e-03 2.66122164520337e-03 
1.82098404455754e+01 3.83354537277276e-03 2.57602792651128e-03 
1.83776730764102e+01 3.66057205369409e-03 2.49157382295546e-03 
1.85455057072450e+01 3.49421146167203e-03 2.40798798845865e-03 
1.87133383380798e+01 3.33428226203886e-03 2.32551513516310e-03 
1.88811709689146e+01 3.18073753973945e-03 2.24425974438360e-03 
1.90490035997494e+01 3.03335271854902e-03 2.16437393473747e-03 
1.92168362305842e+01 2.89205439055595e-03 2.08588457973831e-03 
1.93846688614190e+01 2.75661733775486e-03 2.00891050035125e-03 
1.95525014922538e+01 2.62695545254727e-03 1.93345870065793e-03 
1.97203341230886e+01 2.50284582987203e-03 1.85962588506733e-03 
1.98881667539234e+01 2.38419298454732e-03 1.78741218636587e-03 
2.00559993847582e+01 2.27078585428937e-03 1.71687203835686e-03 
2.02238320155930e+01 2.16207710210996e-03 1.64818728301436e-03 
2.03916646464278e+01 2.05779313656100e-03 1.58140743773789e-03 
2.05594972772626e+01 1.95785765843407e-03 1.51648496001046e-03 
2.07273299080973e+01 1.86209512148504e-03 1.45345900411732e-03 
2.08951625389321e+01 1.77042468914404e-03 1.39228632596759e-03 
2.10629951697669e+01 1.68267690983203e-03 1.33299369292403e-03 
2.12308278006017e+01 1.59876800973775e-03 1.27553287031688e-03 
2.13986604314365e+01 1.51853526088566e-03 1.21991982717847e-03 
2.15664930622713e+01 1.44189333891900e-03 1.16610223127792e-03 
2.17343256931061e+01 1.36868674763105e-03 1.11408596776734e-03 
2.19021583239409e+01 1.29882989918798e-03 1.06381530097130e-03 
2.20699909547757e+01 1.23217494299363e-03 1.01531027816077e-03 
2.22378235856105e+01 1.16865364907726e-03 9.68569392006774e-04 
2.24056562164453e+01 1.10814484738853e-03 9.23647567432056e-04 
2.25734888472801e+01 1.05055934595930e-03 8.80510953575486e-04 
2.27413214781149e+01 9.95749884303148e-04 8.39137074157926e-04 
2.29091541089497e+01 9.43621030522728e-04 7.99446553897532e-04 
2.30769867397845e+01 8.94036731433848e-04 7.61404625586428e-04 
2.32448193706193e+01 8.46907029641954e-04 7.24936099763409e-04 
2.34126520014541e+01 8.02106443123026e-04 6.90005631250968e-04 
2.35804846322889e+01 7.59550478135990e-04 6.56542156412507e-04 
2.37483172631237e+01 7.19123601103478e-04 6.24511807487952e-04 
2.39161498939585e+01 6.80748017648420e-04 5.93850963208360e-04 
2.40839825247933e+01 6.44318376412974e-04 5.64527607567263e-04 
2.42518151556281e+01 6.09759987329282e-04 5.36479205251886e-04 
2.44196477864629e+01 5.76974662684296e-04 5.09670112145550e-04 
2.45874804172977e+01 5.45893017077225e-04 4.84039939107397e-04 
2.47553130481325e+01 5.16425231506036e-04 4.59562480793809e-04 
2.49231456789673e+01 4.88514123496765e-04 4.36191657635269e-04 
2.50909783098021e+01 4.62074384880811e-04 4.13898306750445e-04 
