Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.55169679058157e-04 5.21612426838251e+01 5.86865585626513e-02 
2.56550903717447e-03 5.05700966398503e+01 6.96553719831637e-02 
4.27584839529078e-03 4.86218901894412e+01 8.58757270351861e-02 
5.98618775340710e-03 4.65741602910066e+01 9.57744142535388e-02 
7.69652711152341e-03 4.45600021758214e+01 1.02962536467693e-01 
9.40686646963973e-03 4.25942709142428e+01 1.08508714644944e-01 
1.11172058277560e-02 4.07256115849456e+01 1.12853322398888e-01 
1.28275451858724e-02 3.89264683967198e+01 1.15775524003884e-01 
1.45378845439887e-02 3.72109167610960e+01 1.18150213436571e-01 
1.62482239021050e-02 3.55808741554467e+01 1.19555823495795e-01 
1.79585632602213e-02 3.40168378382676e+01 1.20112961731163e-01 
1.96689026183376e-02 3.25233077879941e+01 1.20338152461610e-01 
2.13792419764539e-02 3.10994104402033e+01 1.20091992073483e-01 
2.30895813345702e-02 2.97384998344792e+01 1.19484413309136e-01 
2.47999206926866e-02 2.84416452951943e+01 1.18755864689319e-01 
2.65102600508029e-02 2.72092052067536e+01 1.17948853515702e-01 
2.82205994089192e-02 2.60410406716147e+01 1.17094749456768e-01 
2.99309387670355e-02 2.49366787426776e+01 1.16045662658159e-01 
3.16412781251518e-02 2.38884929862903e+01 1.14602662412706e-01 
3.33516174832681e-02 2.28876095267646e+01 1.12929586533905e-01 
3.50619568413844e-02 2.19333922628123e+01 1.11229849456010e-01 
3.67722961995008e-02 2.10250257914335e+01 1.09519658458659e-01 
3.84826355576171e-02 2.01615664403505e+01 1.07811651362312e-01 
4.01929749157334e-02 1.93419837296465e+01 1.06022150910728e-01 
4.19033142738497e-02 1.85612732732377e+01 1.04098286226297e-01 
4.36136536319660e-02 1.78160190076427e+01 1.02131556982603e-01 
4.53239929900823e-02 1.71053329749954e+01 1.00181591775232e-01 
4.70343323481986e-02 1.64282843692820e+01 9.82550360014135e-02 
4.87446717063150e-02 1.57839161448409e+01 9.63570225979868e-02 
5.04550110644313e-02 1.51712588602450e+01 9.44764236037769e-02 
5.21653504225476e-02 1.45886184671497e+01 9.26120468239791e-02 
5.38756897806639e-02 1.40348420771769e+01 9.07793848655025e-02 
5.55860291387802e-02 1.35090168149034e+01 8.89835049593906e-02 
5.72963684968965e-02 1.30102460361271e+01 8.72247234476366e-02 
5.90067078550128e-02 1.25376550685052e+01 8.55024234539709e-02 
