Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
3.48689623363035e-02 4.96316615208067e-02 1.47657285082145e-03 
1.04606887008911e-01 4.95893039795755e-02 5.42011459904365e-03 
1.74344811681518e-01 4.95776040085285e-02 5.37019371674285e-03 
2.44082736354125e-01 4.95728002142136e-02 5.34583850605528e-03 
3.13820661026732e-01 4.95672751633701e-02 5.32945864424747e-03 
3.83558585699339e-01 4.95582095265479e-02 5.31985494574450e-03 
4.53296510371946e-01 4.95447381687984e-02 5.31251932176031e-03 
5.23034435044553e-01 4.95270169819586e-02 5.30593634205819e-03 
5.92772359717160e-01 4.95051418902126e-02 5.29973489565912e-03 
6.62510284389767e-01 4.94791325798474e-02 5.29394588914468e-03 
7.32248209062374e-01 4.94489887912930e-02 5.28856892750711e-03 
8.01986133734981e-01 4.94147503029929e-02 5.28343001203761e-03 
8.71724058407588e-01 4.93764214271399e-02 5.27840373941872e-03 
9.41461983080195e-01 4.93340061781968e-02 5.27341560562612e-03 
1.01119990775280e+00 4.92875095295938e-02 5.26842945460660e-03 
1.08093783242541e+00 4.92374632445363e-02 5.26339088978302e-03 
1.15067575709802e+00 4.91841427781209e-02 5.25828618425696e-03 
1.22041368177062e+00 4.91275535889719e-02 5.25309568775953e-03 
1.29015160644323e+00 4.90673242561903e-02 5.24815723825928e-03 
1.35988953111584e+00 4.90035262599178e-02 5.24405149577600e-03 
1.42962745578844e+00 4.89364558885593e-02 5.24091017909432e-03 
1.49936538046105e+00 4.88661052386569e-02 5.23848905995867e-03 
1.56910330513366e+00 4.87929351665281e-02 5.23654290022673e-03 
1.63884122980627e+00 4.87174254270686e-02 5.23488524387374e-03 
1.70857915447887e+00 4.86395737886459e-02 5.23337181857260e-03 
1.77831707915148e+00 4.85593798824367e-02 5.23187932591158e-03 
1.84805500382409e+00 4.84768450446385e-02 5.23030670601754e-03 
1.91779292849669e+00 4.83919721915959e-02 5.22857544709078e-03 
1.98753085316930e+00 4.83038701568811e-02 5.22662700412150e-03 
2.05726877784191e+00 4.82122551184280e-02 5.22439338097034e-03 
2.12700670251452e+00 4.81171352794677e-02 5.22181550728018e-03 
2.19674462718712e+00 4.80195712718095e-02 5.21883688007982e-03 
2.26648255185973e+00 4.79193488864279e-02 5.21557310538082e-03 
2.33622047653234e+00 4.78160436024128e-02 5.21232630653412e-03 
2.40595840120494e+00 4.77096552480479e-02 5.20931113067668e-03 
2.47569632587755e+00 4.76001817284925e-02 5.20650398974350e-03 
2.54543425055016e+00 4.74875038220775e-02 5.20379763480460e-03 
2.61517217522277e+00 4.73709560493332e-02 5.20109725877750e-03 
2.68491009989537e+00 4.72505434800102e-02 5.19830155354130e-03 
2.75464802456798e+00 4.71262733041270e-02 5.19533243505508e-03 
2.82438594924059e+00 4.69981548415725e-02 5.19211789967219e-03 
2.89412387391319e+00 4.68665331881276e-02 5.18859220631347e-03 
2.96386179858580e+00 4.67314804684410e-02 5.18470745678531e-03 
3.03359972325841e+00 4.65930117864196e-02 5.18041396753772e-03 
3.10333764793101e+00 4.64515289157254e-02 5.17566348390765e-03 
3.17307557260362e+00 4.63070573832351e-02 5.17042738451979e-03 
3.24281349727623e+00 4.61596174358416e-02 5.16473466559654e-03 
3.31255142194884e+00 4.60092275752157e-02 5.15888895623797e-03 
3.38228934662144e+00 4.58558918404603e-02 5.15330374313545e-03 
3.45202727129405e+00 4.56996044566980e-02 5.14806827556107e-03 
3.52176519596666e+00 4.55403630599940e-02 5.14305476180778e-03 
3.59150312063926e+00 4.53781686050744e-02 5.13814714431027e-03 
3.66124104531187e+00 4.52130987674413e-02 5.13324079644319e-03 
3.73097896998448e+00 4.50452813576963e-02 5.12824594670098e-03 
3.80071689465709e+00 4.48747261221463e-02 5.12308540976949e-03 
3.87045481932969e+00 4.47014455959767e-02 5.11768740722169e-03 
3.94019274400230e+00 4.45254549947813e-02 5.11198792808583e-03 
4.00993066867491e+00 4.43467721089546e-02 5.10593274613032e-03 
4.07966859334751e+00 4.41651938539506e-02 5.09947666050423e-03 
4.14940651802012e+00 4.39806192552576e-02 5.09257096387323e-03 
4.21914444269273e+00 4.37930741812713e-02 5.08517284342758e-03 
4.28888236736533e+00 4.36025867796756e-02 5.07724814960803e-03 
4.35862029203794e+00 4.34091873809557e-02 5.06876743103986e-03 
4.42835821671055e+00 4.32129084068212e-02 5.05970551105226e-03 
4.49809614138316e+00 4.30137842770233e-02 5.05016485767508e-03 
4.56783406605576e+00 4.28120580419498e-02 5.04034959628011e-03 
4.63757199072837e+00 4.26079893082738e-02 5.03032551772201e-03 
4.70730991540098e+00 4.24015983312448e-02 5.02004116962747e-03 
4.77704784007358e+00 4.21929080953180e-02 5.00944411592346e-03 
4.84678576474619e+00 4.19819441015583e-02 4.99848875565688e-03 
4.91652368941880e+00 4.17687342282036e-02 4.98713579302617e-03 
4.98626161409141e+00 4.15533085264610e-02 4.97535324230497e-03 
5.05599953876401e+00 4.13355622080935e-02 4.96308875796215e-03 
5.12573746343662e+00 4.11152185557642e-02 4.95022076484542e-03 
5.19547538810923e+00 4.08923248150671e-02 4.93661734429692e-03 
5.26521331278183e+00 4.06669331222309e-02 4.92224850960753e-03 
5.33495123745444e+00 4.04390962871927e-02 4.90713243054379e-03 
5.40468916212705e+00 4.02088676674508e-02 4.89128825456255e-03 
5.47442708679965e+00 3.99763011093889e-02 4.87473595231356e-03 
5.54416501147226e+00 3.97414508307394e-02 4.85749619925291e-03 
5.61390293614487e+00 3.95043713681865e-02 4.83959054688357e-03 
5.68364086081748e+00 3.92651174385025e-02 4.82104233213473e-03 
5.75337878549008e+00 3.90237437899328e-02 4.80187630270684e-03 
5.82311671016269e+00 3.87803050898268e-02 4.78211756540803e-03 
5.89285463483530e+00 3.85348558745840e-02 4.76179147652182e-03 
5.96259255950790e+00 3.82874504463529e-02 4.74092355074341e-03 
6.03233048418051e+00 3.80381428309345e-02 4.71954149828618e-03 
6.10206840885312e+00 3.77867801896327e-02 4.69769029464409e-03 
6.17180633352573e+00 3.75334087910111e-02 4.67540293598366e-03 
6.24154425819833e+00 3.72780814306847e-02 4.65270982603963e-03 
6.31128218287094e+00 3.70208506011429e-02 4.62963209159329e-03 
6.38102010754355e+00 3.67617683992361e-02 4.60619097083290e-03 
6.45075803221615e+00 3.65008864911235e-02 4.58240769964199e-03 
6.52049595688876e+00 3.62382560319935e-02 4.55830344206856e-03 
6.59023388156137e+00 3.59739276390652e-02 4.53389921922356e-03 
6.65997180623398e+00 3.57079513201147e-02 4.50921584461863e-03 
6.72970973090658e+00 3.54403764550997e-02 4.48427387432146e-03 
6.79944765557919e+00 3.51712517320639e-02 4.45909360340628e-03 
6.86918558025180e+00 3.49006251309430e-02 4.43369501840309e-03 
6.93892350492440e+00 3.46285438670642e-02 4.40809776955391e-03 
7.00866142959701e+00 3.43550543804852e-02 4.38232779810608e-03 
7.07839935426962e+00 3.40794570382888e-02 4.35643659912357e-03 
7.14813727894223e+00 3.38013601395909e-02 4.33040795150685e-03 
7.21787520361483e+00 3.35208235359507e-02 4.30422692709564e-03 
7.28761312828744e+00 3.32379064427568e-02 4.27791233998407e-03 
7.35735105296005e+00 3.29526670845439e-02 4.25148461566339e-03 
7.42708897763265e+00 3.26651626892346e-02 4.22496335825276e-03 
7.49682690230526e+00 3.23754494504781e-02 4.19836737182152e-03 
7.56656482697787e+00 3.20835825267599e-02 4.17171466715879e-03 
7.63630275165047e+00 3.17896160104094e-02 4.14502248452075e-03 
7.70604067632308e+00 3.14936029310260e-02 4.11830730236715e-03 
7.77577860099569e+00 3.11955952305644e-02 4.09158486110463e-03 
7.84551652566830e+00 3.08956437705458e-02 4.06487017343771e-03 
7.91525445034090e+00 3.05937983126392e-02 4.03817754873756e-03 
7.98499237501351e+00 3.02901075291491e-02 4.01151743003940e-03 
8.05473029968612e+00 2.99848526529699e-02 3.98488463555655e-03 
8.12446822435872e+00 2.96786600130324e-02 3.95827992479305e-03 
8.19420614903133e+00 2.93715641955355e-02 3.93174853633173e-03 
8.26394407370394e+00 2.90635987503085e-02 3.90530149942947e-03 
8.33368199837655e+00 2.87547961932282e-02 3.87894925440927e-03 
8.40341992304915e+00 2.84451880316544e-02 3.85270166616185e-03 
8.47315784772176e+00 2.81348047690810e-02 3.82656677119494e-03 
8.54289577239437e+00 2.78236761383820e-02 3.80055037054538e-03 
8.61263369706697e+00 2.75118311868713e-02 3.77465865373853e-03 
8.68237162173958e+00 2.71992980922386e-02 3.74889887223749e-03 
8.75210954641219e+00 2.68861041322977e-02 3.72327804210928e-03 
8.82184747108479e+00 2.65722757114556e-02 3.69780271754800e-03 
8.89158539575740e+00 2.62578383707022e-02 3.67247901263511e-03 
8.96132332043001e+00 2.59428168138050e-02 3.64731261461172e-03 
9.03106124510262e+00 2.56272349182983e-02 3.62230880445751e-03 
9.10079916977522e+00 2.53111157612831e-02 3.59747246966733e-03 
9.17053709444783e+00 2.49944816312085e-02 3.57280812370642e-03 
9.24027501912044e+00 2.46773540531662e-02 3.54831991878648e-03 
9.31001294379304e+00 2.43597538011847e-02 3.52401166508606e-03 
9.37975086846565e+00 2.40417009227604e-02 3.49988684238149e-03 
9.44948879313826e+00 2.37232147515966e-02 3.47594861628694e-03 
9.51922671781086e+00 2.34043139316283e-02 3.45219984901191e-03 
9.58896464248347e+00 2.30850164301239e-02 3.42864311552377e-03 
9.65870256715608e+00 2.27653395609689e-02 3.40528071419857e-03 
9.72844049182869e+00 2.24452999979158e-02 3.38211468194034e-03 
9.79817841650129e+00 2.21249137970749e-02 3.35914680426275e-03 
9.86791634117390e+00 2.18041964101970e-02 3.33637862940075e-03 
9.93765426584651e+00 2.14831627063311e-02 3.31381147782333e-03 
1.00073921905191e+01 2.11618269850389e-02 3.29141828039381e-03 
1.00771301151917e+01 2.08416239332752e-02 3.26913432148492e-03 
1.01468680398643e+01 2.05234650954336e-02 3.24700860372909e-03 
1.02166059645369e+01 2.02073317156316e-02 3.22509258816886e-03 
1.02863438892095e+01 1.98932049789820e-02 3.20338653412803e-03 
1.03560818138822e+01 1.95810660306075e-02 3.18189054126545e-03 
1.04258197385548e+01 1.92708959877630e-02 3.16060456007507e-03 
1.04955576632274e+01 1.89626759568577e-02 3.13952839882128e-03 
1.05652955879000e+01 1.86563870442784e-02 3.11866173322656e-03 
1.06350335125726e+01 1.83520103715692e-02 3.09800411663789e-03 
1.07047714372452e+01 1.80495270843146e-02 3.07755499064893e-03 
1.07745093619178e+01 1.77489183652862e-02 3.05731301196460e-03 
1.08442472865904e+01 1.74501655753312e-02 3.03727586781780e-03 
1.09139852112630e+01 1.71532503030228e-02 3.01744171794200e-03 
1.09837231359356e+01 1.68581542230141e-02 2.99780970762832e-03 
1.10534610606082e+01 1.65648590448063e-02 2.97837918762178e-03 
1.11231989852808e+01 1.62733465238961e-02 2.95914938467595e-03 
1.11929369099534e+01 1.59835984751772e-02 2.94011941016038e-03 
1.12626748346260e+01 1.56955967824448e-02 2.92128826999301e-03 
1.13324127592987e+01 1.54093234098889e-02 2.90265487226867e-03 
1.14021506839713e+01 1.51247604101394e-02 2.88421803605417e-03 
