Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.32664885257221e-03 2.82994496587270e+00 1.37009651806897e-03 
3.97994655771663e-03 2.82079391659061e+00 1.91695782692227e-03 
6.63324426286106e-03 2.80702963147977e+00 2.78721340934800e-03 
9.28654196800548e-03 2.79179284678989e+00 3.38219877112908e-03 
1.19398396731499e-02 2.77655445875350e+00 3.84110438882269e-03 
1.45931373782943e-02 2.76123113887518e+00 4.22185618056390e-03 
1.72464350834387e-02 2.74625827135005e+00 4.55417349061084e-03 
1.98997327885832e-02 2.73131654343852e+00 4.86086809032799e-03 
2.25530304937276e-02 2.71659336825175e+00 5.12328857068007e-03 
2.52063281988720e-02 2.70212002607165e+00 5.33321290345149e-03 
2.78596259040164e-02 2.68817799271725e+00 5.46984096725636e-03 
3.05129236091609e-02 2.67500481025844e+00 5.59107985968524e-03 
3.31662213143053e-02 2.66224737841201e+00 5.73677466255359e-03 
3.58195190194497e-02 2.64980520677696e+00 5.86241084862254e-03 
3.84728167245941e-02 2.63780010323081e+00 5.94448390237389e-03 
4.11261144297385e-02 2.62633813456706e+00 6.02756505516936e-03 
4.37794121348830e-02 2.61516694303844e+00 6.12266902358984e-03 
4.64327098400274e-02 2.60433134077814e+00 6.19042749528077e-03 
4.90860075451718e-02 2.59389592967607e+00 6.22903250471878e-03 
5.17393052503162e-02 2.58390831977471e+00 6.24666004724013e-03 
5.43926029554607e-02 2.57436765031692e+00 6.24332988714210e-03 
5.70459006606051e-02 2.56531641501690e+00 6.21188186854248e-03 
5.96991983657495e-02 2.55679069380930e+00 6.15238661207583e-03 
6.23524960708939e-02 2.54882028036646e+00 6.06484316848830e-03 
6.50057937760384e-02 2.54142877775944e+00 5.94918330564855e-03 
6.76590914811828e-02 2.53463366267881e+00 5.80527694889221e-03 
7.03123891863272e-02 2.52844631903488e+00 5.67885657919296e-03 
7.29656868914716e-02 2.52267210871935e+00 5.60708316225939e-03 
7.56189845966160e-02 2.51719848214974e+00 5.54781460659639e-03 
7.82722823017605e-02 2.51203685100929e+00 5.47153044304510e-03 
8.09255800069049e-02 2.50719636033523e+00 5.37821592871441e-03 
8.35788777120493e-02 2.50268390492008e+00 5.26783671379057e-03 
8.62321754171937e-02 2.49850414001508e+00 5.14034044987125e-03 
8.88854731223382e-02 2.49465948649699e+00 4.99565871733557e-03 
9.15387708274826e-02 2.49115013072597e+00 4.83370931696766e-03 
