Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
9.89965799719699e-04 1.16515247797799e+01 1.12394037380328e-02 
2.96989739915910e-03 1.14772405597016e+01 1.47073571063104e-02 
4.94982899859850e-03 1.12293748283579e+01 2.03010072927125e-02 
6.92976059803790e-03 1.09521562127742e+01 2.41179181277979e-02 
8.90969219747729e-03 1.06683738122213e+01 2.68543756671659e-02 
1.08896237969167e-02 1.03925523615164e+01 2.90179876237635e-02 
1.28695553963561e-02 1.01194322547100e+01 3.07789620310859e-02 
1.48494869957955e-02 9.85513853857840e+00 3.21613509377439e-02 
1.68294185952349e-02 9.59983300975876e+00 3.33481737296916e-02 
1.88093501946743e-02 9.35005239266094e+00 3.43332888833241e-02 
2.07892817941137e-02 9.10868995379536e+00 3.51329097635839e-02 
2.27692133935531e-02 8.87368860176864e+00 3.57926530215567e-02 
2.47491449929925e-02 8.64632977303967e+00 3.62681411145163e-02 
2.67290765924319e-02 8.42805375651760e+00 3.65708283164969e-02 
2.87090081918713e-02 8.22003415722582e+00 3.67145663260490e-02 
3.06889397913107e-02 8.02323167241062e+00 3.68456913651895e-02 
3.26688713907501e-02 7.83305806242130e+00 3.70155925336096e-02 
3.46488029901895e-02 7.64918415945484e+00 3.71050820237281e-02 
3.66287345896289e-02 7.47214340812294e+00 3.70978755799598e-02 
3.86086661890683e-02 7.30237403664223e+00 3.70013098696058e-02 
4.05885977885077e-02 7.14023393555319e+00 3.68967538296557e-02 
4.25685293879471e-02 6.98375331864792e+00 3.68164890242218e-02 
4.45484609873865e-02 6.83261851878528e+00 3.66916221728548e-02 
4.65283925868259e-02 6.68705196386963e+00 3.65066659078488e-02 
4.85083241862653e-02 6.54723378173164e+00 3.62656444151973e-02 
5.04882557857047e-02 6.41330752883097e+00 3.59857293587112e-02 
5.24681873851441e-02 6.28505722039004e+00 3.56758047381153e-02 
5.44481189845835e-02 6.16246258070474e+00 3.53242532616531e-02 
5.64280505840229e-02 6.04559308615978e+00 3.49274195604310e-02 
5.84079821834623e-02 5.93449748297939e+00 3.44860367504662e-02 
6.03879137829017e-02 5.82920638623907e+00 3.40001737272164e-02 
6.23678453823411e-02 5.72973442064761e+00 3.34692453512835e-02 
6.43477769817805e-02 5.63608192318462e+00 3.28920193671390e-02 
6.63277085812198e-02 5.54823622094890e+00 3.22666213844676e-02 
