Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.01041703431065e+00 2.18431334203748e-02 7.14400645111882e-03 
3.03125110293194e+00 2.07794085854722e-02 1.60698226312725e-02 
5.05208517155324e+00 1.95287072900663e-02 1.43389099508832e-02 
7.07291924017453e+00 1.80066228382245e-02 1.29161766753052e-02 
9.09375330879583e+00 1.63053523273145e-02 1.15244392264555e-02 
1.11145873774171e+01 1.44932465821260e-02 1.01920756997935e-02 
1.31354214460384e+01 1.26055570313782e-02 8.93974577093628e-03 
1.51562555146597e+01 1.06506578566164e-02 7.70602228930889e-03 
1.71770895832810e+01 8.59606362854791e-03 6.34888440295748e-03 
1.91979236519023e+01 6.66552766698590e-03 4.99947294923118e-03 
2.12187577205236e+01 4.95514776299793e-03 3.83508466097977e-03 
2.32395917891449e+01 3.64202513832823e-03 2.87388949211689e-03 
2.52604258577662e+01 2.65606513212296e-03 2.14331593325264e-03 
2.72812599263875e+01 1.93518398850920e-03 1.58784204874252e-03 
2.93020939950088e+01 1.40000216487462e-03 1.18043566079178e-03 
3.13229280636301e+01 1.00854582092731e-03 8.79336461821777e-04 
3.33437621322514e+01 7.27833865015777e-04 6.60251495378914e-04 
3.53645962008727e+01 5.34207469514024e-04 4.95564785159428e-04 
3.73854302694940e+01 3.96081647263354e-04 3.74680803418098e-04 
3.94062643381152e+01 2.95661894586353e-04 2.84557060769783e-04 
4.14270984067365e+01 2.21902971901716e-04 2.17489616983998e-04 
4.34479324753578e+01 1.67846262628128e-04 1.66874924323052e-04 
4.54687665439791e+01 1.27589004438589e-04 1.29023310766088e-04 
4.74896006126004e+01 9.76651103423312e-05 1.00261026096749e-04 
4.95104346812217e+01 7.52222121576625e-05 7.84511385554688e-05 
5.15312687498430e+01 5.83887771244600e-05 6.16335282562684e-05 
5.35521028184643e+01 4.55954761656556e-05 4.86220910157804e-05 
5.55729368870856e+01 3.57340833914666e-05 3.84932841285266e-05 
5.75937709557069e+01 2.80902283203321e-05 3.05815753246422e-05 
5.96146050243282e+01 2.21680842826595e-05 2.43505910658538e-05 
6.16354390929495e+01 1.75598694108456e-05 1.94389385315205e-05 
6.36562731615708e+01 1.39697996305952e-05 1.55292262876123e-05 
6.56771072301921e+01 1.11257950674137e-05 1.24359762110536e-05 
6.76979412988134e+01 8.87442738437673e-06 9.96894878098744e-06 
6.97187753674347e+01 7.08692973577333e-06 8.00395106272318e-06 
7.17396094360560e+01 5.66889491323081e-06 6.43405134486855e-06 
7.37604435046773e+01 4.54133978126196e-06 5.18148572594078e-06 
7.57812775732986e+01 3.64465665529939e-06 4.17895118594008e-06 
7.78021116419199e+01 2.92952760953454e-06 3.37660805455515e-06 
7.98229457105411e+01 2.35906811349038e-06 2.73244962353330e-06 
8.18437797791624e+01 1.90298165626133e-06 2.21560054653385e-06 
8.38646138477837e+01 1.53833848116872e-06 1.79980262914273e-06 
8.58854479164050e+01 1.24595184171408e-06 1.46528459101887e-06 
8.79062819850263e+01 1.01129688779324e-06 1.19523195126168e-06 
8.99271160536476e+01 8.22458998976708e-07 9.77091885738081e-07 
9.19479501222689e+01 6.70390377249241e-07 8.00376139011364e-07 
9.39687841908902e+01 5.47640364244514e-07 6.57119768770475e-07 
9.59896182595115e+01 4.48439688555905e-07 5.40618248384693e-07 
9.80104523281328e+01 3.68064655910928e-07 4.45729486909165e-07 
1.00031286396754e+02 3.02875643654776e-07 3.68182116944561e-07 
1.02052120465375e+02 2.49899248278946e-07 3.04707029357319e-07 
1.04072954533997e+02 2.06822537930221e-07 2.52497179574173e-07 
1.06093788602618e+02 1.71521725829916e-07 2.09559998370131e-07 
1.08114622671239e+02 1.42437471724525e-07 1.74184100893039e-07 
1.10135456739861e+02 1.18431687603831e-07 1.44982093799005e-07 
1.12156290808482e+02 9.86023672052281e-08 1.20828850625104e-07 
1.14177124877103e+02 8.21943456226939e-08 1.00837820655406e-07 
1.16197958945724e+02 6.86064958969064e-08 8.42603724967019e-08 
1.18218793014346e+02 5.73351231933773e-08 7.05036932676965e-08 
1.20239627082967e+02 4.79776267052418e-08 5.90669602023015e-08 
1.22260461151588e+02 4.01963286946451e-08 4.95517501791941e-08 
1.24281295220210e+02 3.37202738420303e-08 4.16212424926663e-08 
1.26302129288831e+02 2.83219530953993e-08 3.50063097758966e-08 
1.28322963357452e+02 2.38181367221683e-08 2.94792439829623e-08 
1.30343797426074e+02 2.00547948376592e-08 2.48573424373566e-08 
1.32364631494695e+02 1.69074411209148e-08 2.09858658911478e-08 
1.34385465563316e+02 1.42712997129223e-08 1.77401660959233e-08 
1.36406299631937e+02 1.20614098021304e-08 1.50146105663433e-08 
1.38427133700559e+02 1.02061580875426e-08 1.27238893284390e-08 
1.40447967769180e+02 8.64726491325971e-09 1.07956116837668e-08 
1.42468801837801e+02 7.33553277635973e-09 9.17099323704099e-09 
1.44489635906423e+02 6.23080892611721e-09 7.80003485478105e-09 
1.46510469975044e+02 5.29915798171418e-09 6.64201476782294e-09 
1.48531304043665e+02 4.51280418455250e-09 5.66227248644770e-09 
1.50552138112286e+02 3.84824079147764e-09 4.83285272136936e-09 
1.52572972180908e+02 3.28648251657514e-09 4.12978016944972e-09 
