Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.02000805866819e-01 4.10845313542856e-02 1.22189949870459e-03 
3.06002417600457e-01 4.10458942195401e-02 1.03055763582125e-02 
5.10004029334094e-01 4.09992845850327e-02 1.00477659578889e-02 
7.14005641067732e-01 4.09308035303497e-02 1.00247956334985e-02 
9.18007252801370e-01 4.08390963862846e-02 1.00397833005701e-02 
1.12200886453501e+00 4.07238301541029e-02 1.00617379938220e-02 
1.32601047626865e+00 4.05885507389250e-02 1.00831534100365e-02 
1.53001208800228e+00 4.04321928760988e-02 1.01019296979422e-02 
1.73401369973592e+00 4.02594600890575e-02 1.01193160785238e-02 
1.93801531146956e+00 4.00722681174594e-02 1.01356288658967e-02 
2.14201692320320e+00 3.98654200051261e-02 1.01486337670017e-02 
2.34601853493683e+00 3.96407260545308e-02 1.01559061724946e-02 
2.55002014667047e+00 3.93965584590789e-02 1.01549828037457e-02 
2.75402175840411e+00 3.91294107470880e-02 1.01436360703936e-02 
2.95802337013775e+00 3.88390172307989e-02 1.01211794543399e-02 
3.16202498187138e+00 3.85282734981117e-02 1.00888591366817e-02 
3.36602659360502e+00 3.81992928296975e-02 1.00479688347418e-02 
3.57002820533866e+00 3.78524767053928e-02 9.99869156171027e-03 
3.77402981707230e+00 3.74887223355090e-02 9.94062191039738e-03 
3.97803142880594e+00 3.71093404871263e-02 9.87390120407345e-03 
4.18203304053957e+00 3.67140251886481e-02 9.79936666820983e-03 
4.38603465227321e+00 3.63020432041977e-02 9.71766180495018e-03 
4.59003626400685e+00 3.58740132824205e-02 9.62917270350200e-03 
4.79403787574049e+00 3.54332220534885e-02 9.53401435483792e-03 
4.99803948747412e+00 3.49804477406913e-02 9.43267635411489e-03 
5.20204109920776e+00 3.45149716265900e-02 9.32567608353504e-03 
5.40604271094140e+00 3.40360785679762e-02 9.21366722110638e-03 
5.61004432267504e+00 3.35444636039724e-02 9.09715590835217e-03 
5.81404593440868e+00 3.30408238405198e-02 8.97659503895692e-03 
6.01804754614231e+00 3.25258593676533e-02 8.85238598599561e-03 
6.22204915787595e+00 3.19995096683971e-02 8.72510802292913e-03 
6.42605076960959e+00 3.14619582724666e-02 8.59537160418396e-03 
6.63005238134323e+00 3.09139031016830e-02 8.46377350053137e-03 
6.83405399307686e+00 3.03560151911542e-02 8.33090176530316e-03 
7.03805560481050e+00 2.97889382975723e-02 8.19699022156057e-03 
7.24205721654414e+00 2.92083943462941e-02 8.06294249645714e-03 
7.44605882827778e+00 2.86129377098208e-02 7.92911071346288e-03 
7.65006044001141e+00 2.80033649162512e-02 7.79574534161382e-03 
7.85406205174505e+00 2.73804400387994e-02 7.66319396090083e-03 
8.05806366347869e+00 2.67448944789881e-02 7.53191023868562e-03 
8.26206527521233e+00 2.61012865312437e-02 7.40175541373234e-03 
8.46606688694597e+00 2.54511960272862e-02 7.27305200209622e-03 
8.67006849867960e+00 2.47950979521799e-02 7.14605074351426e-03 
8.87407011041324e+00 2.41334386282236e-02 7.02092393334391e-03 
9.07807172214688e+00 2.34666362048381e-02 6.89781646055434e-03 
9.28207333388052e+00 2.27950821407151e-02 6.77684547868794e-03 
9.48607494561415e+00 2.21191424207723e-02 6.65810745410323e-03 
9.69007655734779e+00 2.14391582723509e-02 6.54168349365017e-03 
9.89407816908143e+00 2.07554467712643e-02 6.42764017770706e-03 
1.00980797808151e+01 2.00683017517124e-02 6.31661051228602e-03 
1.03020813925487e+01 1.93950681577223e-02 6.20722709963910e-03 
1.05060830042823e+01 1.87357389728804e-02 6.10029942682224e-03 
1.07100846160160e+01 1.80899695796387e-02 5.99584074707604e-03 
1.09140862277496e+01 1.74574186636406e-02 5.89384169936280e-03 
1.11180878394833e+01 1.68377492138178e-02 5.79428268377709e-03 
1.13220894512169e+01 1.62306296499515e-02 5.69713564821635e-03 
1.15260910629505e+01 1.56357344090218e-02 5.60221142544217e-03 
1.17300926746842e+01 1.50527026386836e-02 5.50872204149445e-03 
