Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.06789154265112e-03 8.67013588957679e-02 1.65055961288639e-06 
2.42036746279533e-02 8.67009060133944e-02 3.37859978027156e-06 
4.03394577132556e-02 8.67003542913836e-02 5.59954684356691e-06 
5.64752407985578e-02 8.66997529923976e-02 7.64643898759518e-06 
7.26110238838600e-02 8.66991957904440e-02 9.44676445468294e-06 
8.87468069691623e-02 8.66987142312489e-02 1.10159949686453e-05 
1.04882590054465e-01 8.66983353456277e-02 1.24683772905452e-05 
1.21018373139767e-01 8.66980296060526e-02 1.38606841686236e-05 
1.37154156225069e-01 8.66977783684997e-02 1.51532705294544e-05 
1.53289939310371e-01 8.66975774161091e-02 1.63519381133186e-05 
1.69425722395673e-01 8.66974179320857e-02 1.74828900315488e-05 
1.85561505480976e-01 8.66972879460795e-02 1.85444261967271e-05 
2.01697288566278e-01 8.66971795520528e-02 1.95639257773855e-05 
2.17833071651580e-01 8.66970799445717e-02 2.05349598138583e-05 
2.33968854736882e-01 8.66969797647849e-02 2.14148930145939e-05 
2.50104637822185e-01 8.66968797694000e-02 2.22681241598245e-05 
2.66240420907487e-01 8.66967668406531e-02 2.31067273585930e-05 
2.82376203992789e-01 8.66966266822932e-02 2.38883139786122e-05 
2.98511987078091e-01 8.66964580879933e-02 2.46277501353842e-05 
3.14647770163394e-01 8.66962566155498e-02 2.53392200240142e-05 
3.30783553248696e-01 8.66960160192033e-02 2.60144353218901e-05 
3.46919336333998e-01 8.66957349220931e-02 2.66565663304193e-05 
3.63055119419300e-01 8.66954102257159e-02 2.72808971056968e-05 
3.79190902504602e-01 8.66950364095269e-02 2.78836611840016e-05 
3.95326685589905e-01 8.66946120312423e-02 2.84584347513158e-05 
4.11462468675207e-01 8.66941362525854e-02 2.90021303340106e-05 
4.27598251760509e-01 8.66936098401789e-02 2.95199677453009e-05 
4.43734034845811e-01 8.66930316691466e-02 3.00194448147788e-05 
4.59869817931114e-01 8.66924006394092e-02 3.05033871541244e-05 
4.76005601016416e-01 8.66917156618493e-02 3.09744984227988e-05 
4.92141384101718e-01 8.66909756454049e-02 3.14352974477675e-05 
5.08277167187020e-01 8.66901795042608e-02 3.18834732669937e-05 
5.24412950272322e-01 8.66893276072559e-02 3.23217173590096e-05 
5.40548733357625e-01 8.66884188656254e-02 3.27561360584443e-05 
5.56684516442927e-01 8.66874521479842e-02 3.31888195033524e-05 
5.72820299528229e-01 8.66864262720166e-02 3.36217404244963e-05 
5.88956082613531e-01 8.66853399968957e-02 3.40567573215249e-05 
6.05091865698834e-01 8.66841920163985e-02 3.44956179121976e-05 
6.21227648784136e-01 8.66829809526786e-02 3.49399627861575e-05 
6.37363431869438e-01 8.66817053506629e-02 3.53913292112488e-05 
6.53499214954740e-01 8.66803636730336e-02 3.58511550516627e-05 
6.69634998040043e-01 8.66789542957618e-02 3.63207827544624e-05 
6.85770781125345e-01 8.66774755041556e-02 3.68014633741354e-05 
7.01906564210647e-01 8.66759254893900e-02 3.72930291147579e-05 
7.18042347295949e-01 8.66743027642677e-02 3.77957514557357e-05 
7.34178130381252e-01 8.66726056088390e-02 3.83118334106348e-05 
7.50313913466554e-01 8.66708319500655e-02 3.88429499825316e-05 
7.66449696551856e-01 8.66689796124552e-02 3.93899553093331e-05 
7.82585479637158e-01 8.66670463165575e-02 3.99536357711970e-05 
7.98721262722460e-01 8.66650296777497e-02 4.05347136862672e-05 
8.14857045807763e-01 8.66629272052902e-02 4.11338509033316e-05 
8.30992828893065e-01 8.66607363016130e-02 4.17516522870378e-05 
8.47128611978367e-01 8.66584542618406e-02 4.23886690895272e-05 
8.63264395063669e-01 8.66560782734934e-02 4.30454021994831e-05 
8.79400178148972e-01 8.66536054163758e-02 4.37223052678029e-05 
8.95535961234274e-01 8.66510326626188e-02 4.44197877104279e-05 
9.11671744319576e-01 8.66483568768625e-02 4.51382175841748e-05 
