Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
3.01211206878769e-02 5.51355418677311e-02 9.18505401434029e-04 
9.03633620636308e-02 5.51048933216351e-02 2.87585452696679e-03 
1.50605603439385e-01 5.50958936281095e-02 2.96666544410318e-03 
2.10847844815139e-01 5.50924445972873e-02 3.09606325878052e-03 
2.71090086190892e-01 5.50899943273159e-02 3.23659005525316e-03 
3.31332327566646e-01 5.50859756044220e-02 3.35223608715632e-03 
3.91574568942400e-01 5.50792710321947e-02 3.46198500656657e-03 
4.51816810318154e-01 5.50694362499051e-02 3.57001808623973e-03 
5.12059051693908e-01 5.50563950694100e-02 3.67641194200213e-03 
5.72301293069662e-01 5.50400414310658e-02 3.78042667450141e-03 
6.32543534445416e-01 5.50202464278195e-02 3.88198300311426e-03 
6.92785775821169e-01 5.49968629926716e-02 3.98089826600656e-03 
7.53028017196923e-01 5.49697631968019e-02 4.07700558612849e-03 
8.13270258572677e-01 5.49388347555398e-02 4.17022924898134e-03 
8.73512499948431e-01 5.49039546084983e-02 4.26051289555303e-03 
9.33754741324185e-01 5.48650066485674e-02 4.34796490609097e-03 
9.93996982699939e-01 5.48218795862367e-02 4.43261536024241e-03 
1.05423922407569e+00 5.47747346445413e-02 4.51449175505577e-03 
1.11448146545145e+00 5.47238914492927e-02 4.59363883794871e-03 
1.17472370682720e+00 5.46692837916398e-02 4.66990811958634e-03 
1.23496594820295e+00 5.46108151847230e-02 4.74374047301878e-03 
1.29520818957871e+00 5.45480271139583e-02 4.81524400699980e-03 
1.35545043095446e+00 5.44810260772880e-02 4.88464757299458e-03 
1.41569267233022e+00 5.44100025095616e-02 4.95192860136043e-03 
1.47593491370597e+00 5.43349041409138e-02 5.01702483269947e-03 
1.53617715508172e+00 5.42557718682900e-02 5.08010997909095e-03 
1.59641939645748e+00 5.41733772681681e-02 5.14179327164014e-03 
1.65666163783323e+00 5.40876890836983e-02 5.20185767662757e-03 
1.71690387920899e+00 5.39986823436018e-02 5.26007710774149e-03 
1.77714612058474e+00 5.39063379455368e-02 5.31627339526840e-03 
1.83738836196049e+00 5.38106421843534e-02 5.37029881385718e-03 
1.89763060333625e+00 5.37115867553360e-02 5.42213955848339e-03 
1.95787284471200e+00 5.36086055216709e-02 5.47167439976466e-03 
2.01811508608775e+00 5.35010251766758e-02 5.51869299515805e-03 
2.07835732746351e+00 5.33888319243351e-02 5.56311682645979e-03 
2.13859956883926e+00 5.32721951741085e-02 5.60480707940316e-03 
2.19884181021502e+00 5.31521987955156e-02 5.64392838539167e-03 
2.25908405159077e+00 5.30284596248063e-02 5.68028479357645e-03 
2.31932629296652e+00 5.29005600103703e-02 5.71379857045654e-03 
2.37956853434228e+00 5.27685230110977e-02 5.74453537884986e-03 
2.43981077571803e+00 5.26323751327028e-02 5.77248192109306e-03 
2.50005301709379e+00 5.24921500119420e-02 5.79743270770473e-03 
2.56029525846954e+00 5.23474611550610e-02 5.81905000616884e-03 
2.62053749984529e+00 5.21979318944654e-02 5.83720821909170e-03 
2.68077974122105e+00 5.20436228243080e-02 5.85203791610577e-03 
2.74102198259680e+00 5.18845973117524e-02 5.86371749674323e-03 
2.80126422397255e+00 5.17209210251788e-02 5.87242168423722e-03 
2.86150646534831e+00 5.15528896907245e-02 5.87832286539366e-03 
2.92174870672406e+00 5.13807829484763e-02 5.88157990335584e-03 
2.98199094809982e+00 5.12046715366144e-02 5.88234897760896e-03 
3.04223318947557e+00 5.10247147172841e-02 5.88076901297474e-03 
3.10247543085132e+00 5.08413349357120e-02 5.87695267443883e-03 
3.16271767222708e+00 5.06546047248834e-02 5.87100376000766e-03 
