Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.06789154265112e-03 8.67643265898707e-02 1.48914235600525e-06 
2.42036746279533e-02 8.67639179973428e-02 3.25354942765237e-06 
4.03394577132556e-02 8.67633591683848e-02 5.92330663173515e-06 
5.64752407985578e-02 8.67626983099096e-02 8.59716093443483e-06 
7.26110238838600e-02 8.67620566249347e-02 1.10326151384960e-05 
8.87468069691623e-02 8.67614851694710e-02 1.31971312354551e-05 
1.04882590054465e-01 8.67610258144456e-02 1.52128610683302e-05 
1.21018373139767e-01 8.67606498476201e-02 1.71177784922173e-05 
1.37154156225069e-01 8.67603379543814e-02 1.88683611544612e-05 
1.53289939310371e-01 8.67600867953637e-02 2.04787639649667e-05 
1.69425722395673e-01 8.67598865527068e-02 2.19778737347954e-05 
1.85561505480976e-01 8.67597229003927e-02 2.33626214858002e-05 
2.01697288566278e-01 8.67595862369990e-02 2.46678673562211e-05 
2.17833071651580e-01 8.67594606343392e-02 2.58835109928225e-05 
2.33968854736882e-01 8.67593344129882e-02 2.69656916828251e-05 
2.50104637822185e-01 8.67592085732171e-02 2.79924015323217e-05 
2.66240420907487e-01 8.67590667542598e-02 2.89705978955194e-05 
2.82376203992789e-01 8.67588912593592e-02 2.98589831365113e-05 
2.98511987078091e-01 8.67586808316506e-02 3.06798155715584e-05 
3.14647770163394e-01 8.67584302517814e-02 3.14489087839783e-05 
3.30783553248696e-01 8.67581321730479e-02 3.21598891635740e-05 
3.46919336333998e-01 8.67577853174002e-02 3.28183259575082e-05 
3.63055119419300e-01 8.67573863482523e-02 3.34413075706060e-05 
3.79190902504602e-01 8.67569290708670e-02 3.40269005386729e-05 
3.95326685589905e-01 8.67564122981165e-02 3.45703752777551e-05 
4.11462468675207e-01 8.67558355896708e-02 3.50702375020418e-05 
4.27598251760509e-01 8.67552004189128e-02 3.55331043829439e-05 
4.43734034845811e-01 8.67545060056085e-02 3.59678921732517e-05 
4.59869817931114e-01 8.67537516112093e-02 3.63787037125453e-05 
4.76005601016416e-01 8.67529365195935e-02 3.67694240760195e-05 
4.92141384101718e-01 8.67520600193671e-02 3.71436611532656e-05 
5.08277167187020e-01 8.67511214097781e-02 3.75001343749899e-05 
5.24412950272322e-01 8.67501216592792e-02 3.78423859273668e-05 
5.40548733357625e-01 8.67490600475683e-02 3.81774219823122e-05 
5.56684516442927e-01 8.67479358031727e-02 3.85081243885016e-05 
5.72820299528229e-01 8.67467480930097e-02 3.88371787793019e-05 
5.88956082613531e-01 8.67454960130728e-02 3.91670829801683e-05 
6.05091865698834e-01 8.67441785801707e-02 3.95001555236857e-05 
6.21227648784136e-01 8.67427947246453e-02 3.98385441872204e-05 
6.37363431869438e-01 8.67413432839973e-02 4.01842344948658e-05 
6.53499214954740e-01 8.67398229973512e-02 4.05390581314410e-05 
6.69634998040043e-01 8.67382325006935e-02 4.09047012209736e-05 
6.85770781125345e-01 8.67365703228197e-02 4.12827124354763e-05 
7.01906564210647e-01 8.67348348819304e-02 4.16731832839807e-05 
7.18042347295949e-01 8.67330249371538e-02 4.20765945156558e-05 
7.34178130381252e-01 8.67311389832539e-02 4.24953311689324e-05 
7.50313913466554e-01 8.67291751240330e-02 4.29312218306410e-05 
7.66449696551856e-01 8.67271313459559e-02 4.33852419128551e-05 
7.82585479637158e-01 8.67250055172322e-02 4.38582731594815e-05 
7.98721262722460e-01 8.67227953872395e-02 4.43511099986878e-05 
8.14857045807763e-01 8.67204985862514e-02 4.48644656099625e-05 
8.30992828893065e-01 8.67181126254313e-02 4.53989777030547e-05 
8.47128611978367e-01 8.67156348970603e-02 4.59552140101313e-05 
8.63264395063669e-01 8.67130626749681e-02 4.65336774928401e-05 
8.79400178148972e-01 8.67103931151384e-02 4.71348112693777e-05 
8.95535961234274e-01 8.67076232564641e-02 4.77590032680528e-05 
9.11671744319576e-01 8.67047500216278e-02 4.84065906107055e-05 
9.27807527404878e-01 8.67017702180874e-02 4.90778637370445e-05 
9.43943310490181e-01 8.66986805391464e-02 4.97730702771711e-05 
9.60079093575483e-01 8.66954775650938e-02 5.04924186767052e-05 
9.76214876660785e-01 8.66921577643962e-02 5.12360815894453e-05 
9.92350659746087e-01 8.66887174949293e-02 5.20026419268497e-05 
1.00848644283139e+00 8.66851535724878e-02 5.27329444110081e-05 
1.02462222591669e+00 8.66814839253775e-02 5.34291104798695e-05 
1.04075800900199e+00 8.66777055572779e-02 5.41462210827327e-05 
1.05689379208730e+00 8.66738153984434e-02 5.48843157099749e-05 
1.07302957517260e+00 8.66698103069854e-02 5.56434141690169e-05 
1.08916535825790e+00 8.66656870701139e-02 5.64235186090222e-05 
1.10530114134320e+00 8.66614424053380e-02 5.72246153866718e-05 
1.12143692442851e+00 8.66570729616235e-02 5.80466767838672e-05 
1.13757270751381e+00 8.66525753205071e-02 5.88896625855353e-05 
1.15370849059911e+00 8.66479459971659e-02 5.97535215249584e-05 
1.16984427368441e+00 8.66431814414431e-02 6.06381926067947e-05 
1.18598005676971e+00 8.66382780388303e-02 6.15436063155422e-05 
1.20211583985502e+00 8.66332321114057e-02 6.24970249127762e-05 
1.21825162294032e+00 8.66280291657105e-02 6.35143209691666e-05 
1.23438740602562e+00 8.66226585345280e-02 6.45695749011482e-05 
1.25052318911092e+00 8.66171156266884e-02 6.56475034057214e-05 
1.26665897219623e+00 8.66113957733248e-02 6.67480000830562e-05 
1.28279475528153e+00 8.66054942287159e-02 6.78709559196100e-05 
1.29893053836683e+00 8.65994061709877e-02 6.89959825542274e-05 
1.31506632145213e+00 8.65931350952756e-02 7.00964196838033e-05 
1.33120210453743e+00 8.65866875491407e-02 7.11914871631084e-05 
1.34733788762274e+00 8.65800592845946e-02 7.23063284953324e-05 
1.36347367070804e+00 8.65732459977895e-02 7.34408328036717e-05 
1.37960945379334e+00 8.65662433295270e-02 7.45948891658085e-05 
1.39574523687864e+00 8.65590468657456e-02 7.57683868145003e-05 
1.41188101996395e+00 8.65516521379908e-02 7.69612153146561e-05 
1.42801680304925e+00 8.65440546238670e-02 7.81732647192503e-05 
1.44415258613455e+00 8.65362497474726e-02 7.94044257051029e-05 
1.46028836921985e+00 8.65282328798199e-02 8.06545896903594e-05 
1.47642415230515e+00 8.65199993392393e-02 8.19236489347979e-05 
1.49255993539046e+00 8.65115443917707e-02 8.32073367023521e-05 
1.50869571847576e+00 8.65028651378856e-02 8.44019018555143e-05 
1.52483150156106e+00 8.64940041862971e-02 8.55117534005041e-05 
1.54096728464636e+00 8.64849583027372e-02 8.66356436905516e-05 
1.55710306773167e+00 8.64757242294980e-02 8.77734774804106e-05 
1.57323885081697e+00 8.64662986855850e-02 8.89251609628893e-05 
1.58937463390227e+00 8.64566783668621e-02 9.00906017857070e-05 
1.60551041698757e+00 8.64468599461893e-02 9.12697090607148e-05 
1.62164620007287e+00 8.64368400735538e-02 9.24623933637149e-05 
1.63778198315818e+00 8.64266153761967e-02 9.36685667277425e-05 
1.65391776624348e+00 8.64161824587340e-02 9.48881426302020e-05 
1.67005354932878e+00 8.64055379032742e-02 9.61210359753407e-05 
1.68618933241408e+00 8.63946782695315e-02 9.73671630701963e-05 
1.70232511549939e+00 8.63836000949381e-02 9.86264415972141e-05 
1.71846089858469e+00 8.63722998947524e-02 9.98987905841200e-05 
1.73459668166999e+00 8.63607741621665e-02 1.01184130369312e-04 
1.75073246475529e+00 8.63490193684127e-02 1.02482382565206e-04 
