Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
6.96934805541615e-03 1.29362957444071e-01 2.14309522689511e-06 
2.09080441662484e-02 1.29362046338710e-01 3.56034756558733e-06 
3.48467402770807e-02 1.29361212234995e-01 4.43989601243208e-06 
4.87854363879130e-02 1.29360510231400e-01 4.82612450769847e-06 
6.27241324987453e-02 1.29359938060325e-01 4.76037407419326e-06 
7.66628286095776e-02 1.29359555360264e-01 4.38157306188864e-06 
9.06015247204099e-02 1.29359278436936e-01 3.91987001416697e-06 
1.04540220831242e-01 1.29359112632214e-01 3.31520698170956e-06 
1.18478916942074e-01 1.29359003622113e-01 2.86868211666034e-06 
1.32417613052907e-01 1.29358931295114e-01 2.48728778632452e-06 
1.46356309163739e-01 1.29358881643895e-01 2.13048519761874e-06 
1.60295005274571e-01 1.29358850708112e-01 1.77734154642510e-06 
1.74233701385404e-01 1.29358830354840e-01 1.53091160568697e-06 
1.88172397496236e-01 1.29358815600363e-01 1.34762665093687e-06 
2.02111093607068e-01 1.29358805198769e-01 1.22382527957596e-06 
2.16049789717901e-01 1.29358796204968e-01 1.21765391322456e-06 
2.29988485828733e-01 1.29358787237669e-01 1.25253774944611e-06 
2.43927181939565e-01 1.29358778352686e-01 1.29158165358630e-06 
2.57865878050397e-01 1.29358769344225e-01 1.49573980041778e-06 
2.71804574161230e-01 1.29358755932362e-01 1.84174907036618e-06 
2.85743270272062e-01 1.29358737001548e-01 2.21544302649479e-06 
2.99681966382894e-01 1.29358711330524e-01 2.64312731947836e-06 
3.13620662493727e-01 1.29358676469847e-01 3.15039511792173e-06 
3.27559358604559e-01 1.29358629150613e-01 3.71430870231356e-06 
3.41498054715391e-01 1.29358566948013e-01 4.31467744599795e-06 
3.55436750826223e-01 1.29358487252341e-01 4.98850600145330e-06 
3.69375446937056e-01 1.29358384727074e-01 5.73510616634954e-06 
3.83314143047888e-01 1.29358255332921e-01 6.52728327688597e-06 
3.97252839158720e-01 1.29358095055398e-01 7.35625448143986e-06 
4.11191535269553e-01 1.29357900119770e-01 8.21004761977734e-06 
4.25130231380385e-01 1.29357667376143e-01 9.09396392668355e-06 
4.39068927491217e-01 1.29357392450630e-01 1.00177021231301e-05 
4.53007623602049e-01 1.29357070746689e-01 1.09812521731007e-05 
4.66946319712882e-01 1.29356697445145e-01 1.19846055996283e-05 
4.80885015823714e-01 1.29356267504209e-01 1.30277549762766e-05 
4.94823711934546e-01 1.29355775659513e-01 1.41093340925477e-05 
5.08762408045379e-01 1.29355216619495e-01 1.52199932634491e-05 
5.22701104156211e-01 1.29354586130553e-01 1.63614438242586e-05 
5.36639800267043e-01 1.29353878504268e-01 1.75415588199336e-05 
5.50578496377875e-01 1.29353087841976e-01 1.87603326191490e-05 
5.64517192488708e-01 1.29352208034821e-01 2.00177593956430e-05 
5.78455888599540e-01 1.29351232763805e-01 2.13138330557125e-05 
5.92394584710372e-01 1.29350155499843e-01 2.26485471706742e-05 
6.06333280821205e-01 1.29348969503834e-01 2.40218949178976e-05 
6.20271976932037e-01 1.29347667826723e-01 2.54338690276027e-05 
6.34210673042869e-01 1.29346243309584e-01 2.68844617298410e-05 
6.48149369153702e-01 1.29344688583702e-01 2.83736647074415e-05 
6.62088065264534e-01 1.29342996070663e-01 2.99014690484664e-05 
6.76026761375366e-01 1.29341157982455e-01 3.14678652003303e-05 
6.89965457486198e-01 1.29339166321577e-01 3.30728429261329e-05 
7.03904153597031e-01 1.29337012881153e-01 3.47125915686482e-05 
7.17842849707863e-01 1.29334690203023e-01 3.63861410024078e-05 
7.31781545818695e-01 1.29332190036347e-01 3.80968957534967e-05 
7.45720241929528e-01 1.29329503667837e-01 3.98458161006406e-05 
7.59658938040360e-01 1.29326622179358e-01 4.16328879241508e-05 
7.73597634151192e-01 1.29323536448098e-01 4.34580961694452e-05 
7.87536330262025e-01 1.29320237146736e-01 4.53214248028584e-05 
8.01475026372857e-01 1.29316714743637e-01 4.72228567648106e-05 
8.15413722483689e-01 1.29312959503047e-01 4.91623739263882e-05 
8.29352418594521e-01 1.29308961485313e-01 5.11399570429549e-05 
8.43291114705354e-01 1.29304710547101e-01 5.31555857049081e-05 
8.57229810816186e-01 1.29300196341648e-01 5.52092382917738e-05 
8.71168506927018e-01 1.29295408319010e-01 5.73008919230219e-05 
8.85107203037851e-01 1.29290335726336e-01 5.94305224093902e-05 
8.99045899148683e-01 1.29284967608156e-01 6.15981042034067e-05 
9.12984595259515e-01 1.29279292806688e-01 6.38036103480057e-05 
9.26923291370347e-01 1.29273299962150e-01 6.60470124249849e-05 
9.40861987481180e-01 1.29266977513110e-01 6.83282805023007e-05 
9.54800683592012e-01 1.29260313696835e-01 7.06473830826476e-05 
9.68739379702844e-01 1.29253296549671e-01 7.30042870485119e-05 
9.82678075813677e-01 1.29245913907439e-01 7.53989576066319e-05 
9.96616771924509e-01 1.29238153405851e-01 7.77964730094307e-05 
1.01055546803534e+00 1.29230016530340e-01 8.00955933329166e-05 
1.02449416414617e+00 1.29221533120461e-01 8.23302705911046e-05 
1.03843286025701e+00 1.29212693516674e-01 8.45952902843189e-05 
1.05237155636784e+00 1.29203487930738e-01 8.68906191002983e-05 
1.06631025247867e+00 1.29193906446050e-01 8.92162223770727e-05 
1.08024894858950e+00 1.29183939017984e-01 9.15720640680710e-05 
1.09418764470033e+00 1.29173575474261e-01 9.39581067061045e-05 
1.10812634081117e+00 1.29162805515322e-01 9.63743113671810e-05 
1.12206503692200e+00 1.29151618714717e-01 9.88206376334421e-05 
1.13600373303283e+00 1.29140004519515e-01 1.01297043556249e-04 
1.14994242914366e+00 1.29127952250720e-01 1.03803485619291e-04 
1.16388112525450e+00 1.29115451103714e-01 1.06339918700313e-04 
1.17781982136533e+00 1.29102490148705e-01 1.08906296033318e-04 
1.19175851747616e+00 1.29089058331199e-01 1.11502569169700e-04 
1.20569721358699e+00 1.29075144472483e-01 1.14217369503420e-04 
1.21963590969783e+00 1.29060693740140e-01 1.17058464582540e-04 
1.23357460580866e+00 1.29045688151460e-01 1.19942089400959e-04 
1.24751330191949e+00 1.29030113831183e-01 1.22859692780277e-04 
1.26145199803032e+00 1.29013956743484e-01 1.25811206511369e-04 
1.27539069414115e+00 1.28997202692732e-01 1.28796559917177e-04 
1.28932939025199e+00 1.28979837324288e-01 1.31815679795495e-04 
1.30326808636282e+00 1.28961846125323e-01 1.34791227359862e-04 
1.31720678247365e+00 1.28943255935539e-01 1.37695919510918e-04 
1.33114547858448e+00 1.28924069084348e-01 1.40603131974486e-04 
1.34508417469532e+00 1.28904273100101e-01 1.43539542641697e-04 
1.35902287080615e+00 1.28883855393985e-01 1.46505078353137e-04 
1.37296156691698e+00 1.28862803260756e-01 1.49499663707453e-04 
1.38690026302781e+00 1.28841103879495e-01 1.52523221018161e-04 
1.40083895913865e+00 1.28818744314390e-01 1.55575670269705e-04 
1.41477765524948e+00 1.28795711515536e-01 1.58656929073861e-04 
1.42871635136031e+00 1.28771992319762e-01 1.61766912626070e-04 
1.44265504747114e+00 1.28747573451481e-01 1.64905533660890e-04 
1.45659374358197e+00 1.28722441523563e-01 1.68072702406715e-04 
1.47053243969281e+00 1.28696583038235e-01 1.71268326541611e-04 
1.48447113580364e+00 1.28669984388007e-01 1.74492311148511e-04 
1.49840983191447e+00 1.28642631856619e-01 1.77651876511417e-04 
1.51234852802530e+00 1.28614568979623e-01 1.80599148741877e-04 
1.52628722413614e+00 1.28585876592633e-01 1.83423609784713e-04 
1.54022592024697e+00 1.28556545731267e-01 1.86267744630207e-04 
1.55416461635780e+00 1.28526567381403e-01 1.89131480056302e-04 
1.56810331246863e+00 1.28495932479733e-01 1.92014741266728e-04 
1.58204200857947e+00 1.28464631914325e-01 1.94917451870230e-04 
1.59598070469030e+00 1.28432656525197e-01 1.97839533860333e-04 
1.60991940080113e+00 1.28399997104904e-01 2.00780907595455e-04 
1.62385809691196e+00 1.28366644399137e-01 2.03741491778337e-04 
1.63779679302279e+00 1.28332589107333e-01 2.06721203436158e-04 
1.65173548913363e+00 1.28297821883296e-01 2.09719957900067e-04 
1.66567418524446e+00 1.28262333335832e-01 2.12737668784398e-04 
1.67961288135529e+00 1.28226114029395e-01 2.15774247967054e-04 
1.69355157746612e+00 1.28189154484749e-01 2.18829605569065e-04 
1.70749027357696e+00 1.28151445179633e-01 2.21903649934079e-04 
1.72142896968779e+00 1.28112976549454e-01 2.24996287608021e-04 
1.73536766579862e+00 1.28073738987976e-01 2.28107423319572e-04 
1.74930636190945e+00 1.28033722848032e-01 2.31236959959746e-04 
1.76324505802028e+00 1.27992918442252e-01 2.34384798561009e-04 
1.77718375413112e+00 1.27951316043789e-01 2.37550838277998e-04 
1.79112245024195e+00 1.27908905887079e-01 2.40734976367033e-04 
1.80506114635278e+00 1.27865678168595e-01 2.43937108166202e-04 
1.81899984246361e+00 1.27821623047629e-01 2.47157127075266e-04 
1.83293853857445e+00 1.27776730647076e-01 2.50394924535202e-04 
1.84687723468528e+00 1.27730991054244e-01 2.53650390009648e-04 
1.86081593079611e+00 1.27684394321666e-01 2.56923410964411e-04 
1.87475462690694e+00 1.27636930467931e-01 2.60213872847589e-04 
1.88869332301778e+00 1.27588589478535e-01 2.63521659069912e-04 
1.90263201912861e+00 1.27539361306733e-01 2.67105544547186e-04 
1.91657071523944e+00 1.27489044096773e-01 2.71081504672609e-04 
1.93050941135027e+00 1.27437534672966e-01 2.75197769081347e-04 
1.94444810746110e+00 1.27384815247652e-01 2.79340356645053e-04 
1.95838680357194e+00 1.27330867949180e-01 2.83509060060131e-04 
1.97232549968277e+00 1.27275674824055e-01 2.87703667484217e-04 
1.98626419579360e+00 1.27219217839131e-01 2.91923962482771e-04 
2.00020289190443e+00 1.27161478883852e-01 2.96169723974326e-04 
2.01414158801527e+00 1.27102439772535e-01 3.00440726177263e-04 
2.02808028412610e+00 1.27042082246705e-01 3.04736738556288e-04 
2.04201898023693e+00 1.26980387977475e-01 3.09057525769675e-04 
2.05595767634776e+00 1.26917338567973e-01 3.13402847616191e-04 
2.06989637245860e+00 1.26852915555818e-01 3.17772458982613e-04 
2.08383506856943e+00 1.26787100415650e-01 3.22166109792742e-04 
2.09777376468026e+00 1.26719874561697e-01 3.26443616647757e-04 
2.11171246079109e+00 1.26651335158739e-01 3.30333444895766e-04 
2.12565115690192e+00 1.26581693563787e-01 3.33972801988511e-04 
2.13958985301276e+00 1.26510939228871e-01 3.37626387739604e-04 
2.15352854912359e+00 1.26439061597084e-01 3.41294032872370e-04 
2.16746724523442e+00 1.26366050103804e-01 3.44975565632622e-04 
2.18140594134525e+00 1.26291894177927e-01 3.48670811774065e-04 
2.19534463745609e+00 1.26216583243128e-01 3.52426897258749e-04 
2.20928333356692e+00 1.26140066122462e-01 3.56482532250991e-04 
2.22322202967775e+00 1.26062125090750e-01 3.60789729219328e-04 
2.23716072578858e+00 1.25982744168793e-01 3.65115522646929e-04 
2.25109942189941e+00 1.25901907357122e-01 3.69459649533173e-04 
2.26503811801025e+00 1.25819598638419e-01 3.73821842475202e-04 
2.27897681412108e+00 1.25735801979961e-01 3.78201829636426e-04 
2.29291551023191e+00 1.25650501336115e-01 3.82599334715948e-04 
2.30685420634274e+00 1.25563680650861e-01 3.87014076918432e-04 
2.32079290245358e+00 1.25475323860355e-01 3.91445770924338e-04 
2.33473159856441e+00 1.25385414895533e-01 3.95894126861777e-04 
2.34867029467524e+00 1.25293937684750e-01 4.00358850277760e-04 
2.36260899078607e+00 1.25200876156457e-01 4.04839642111068e-04 
2.37654768689691e+00 1.25106214241919e-01 4.09336198666505e-04 
2.39048638300774e+00 1.25009935877965e-01 4.13848211588702e-04 
2.40442507911857e+00 1.24912025009782e-01 4.18375367836784e-04 
2.41836377522940e+00 1.24812465593744e-01 4.22917349660734e-04 
2.43230247134023e+00 1.24711241600283e-01 4.27473834578443e-04 
2.44624116745107e+00 1.24608337016790e-01 4.32044495352967e-04 
2.46017986356190e+00 1.24503735850562e-01 4.36628999971171e-04 
2.47411855967273e+00 1.24397422131786e-01 4.41227011623903e-04 
2.48805725578356e+00 1.24289379916555e-01 4.45838188685731e-04 
2.50199595189440e+00 1.24179593289929e-01 4.50667298938152e-04 
2.51593464800523e+00 1.24067845403516e-01 4.55826411552589e-04 
2.52987334411606e+00 1.23954003507636e-01 4.61113670841525e-04 
2.54381204022689e+00 1.23838045251908e-01 4.66417104319507e-04 
2.55775073633773e+00 1.23719948322867e-01 4.71736223478654e-04 
2.57168943244856e+00 1.23599690449261e-01 4.77070532137174e-04 
2.58562812855939e+00 1.23477249407409e-01 4.82419526410230e-04 
2.59956682467022e+00 1.23352603026646e-01 4.87782694682780e-04 
2.61350552078105e+00 1.23225729194834e-01 4.93159517583933e-04 
2.62744421689189e+00 1.23096605863946e-01 4.98549467964267e-04 
2.64138291300272e+00 1.22965211055729e-01 5.03952010874767e-04 
2.65532160911355e+00 1.22831522867432e-01 5.09366603548644e-04 
2.66926030522438e+00 1.22695519477611e-01 5.14792695385785e-04 
2.68319900133522e+00 1.22557179152004e-01 5.20229727937955e-04 
2.69713769744605e+00 1.22416480249476e-01 5.25677134897994e-04 
2.71107639355688e+00 1.22273401228037e-01 5.31134342091539e-04 
2.72501508966771e+00 1.22127920650927e-01 5.36600767471099e-04 
2.73895378577855e+00 1.21980017192775e-01 5.42075821112009e-04 
2.75289248188938e+00 1.21829669645818e-01 5.47558905212276e-04 
2.76683117800021e+00 1.21676856926201e-01 5.53049414095146e-04 
2.78076987411104e+00 1.21521558080330e-01 5.58546734212638e-04 
2.79470857022187e+00 1.21363752291299e-01 5.64029369161193e-04 
2.80864726633271e+00 1.21203442392623e-01 5.69343915699565e-04 
2.82258596244354e+00 1.21040781648858e-01 5.74511868847409e-04 
2.83652465855437e+00 1.20875753082810e-01 5.79682710416995e-04 
2.85046335466520e+00 1.20708339864760e-01 5.84855872915404e-04 
2.86440205077604e+00 1.20538525317775e-01 5.90030782643340e-04 
2.87834074688687e+00 1.20366292923060e-01 5.95206859720400e-04 
2.89227944299770e+00 1.20191626325343e-01 6.00383518112776e-04 
2.90621813910853e+00 1.20014509338311e-01 6.05560165664014e-04 
2.92015683521937e+00 1.19834925950071e-01 6.10736204128060e-04 
2.93409553133020e+00 1.19652860328665e-01 6.15911029204567e-04 
2.94803422744103e+00 1.19468296827603e-01 6.21084030576862e-04 
2.96197292355186e+00 1.19281219991445e-01 6.26254591953047e-04 
2.97591161966269e+00 1.19091614561411e-01 6.31422091109421e-04 
2.98985031577353e+00 1.18899465481022e-01 6.36585899936480e-04 
3.00378901188436e+00 1.18704757901781e-01 6.41605258353651e-04 
3.01772770799519e+00 1.18507648357250e-01 6.46439470929920e-04 
3.03166640410602e+00 1.18308175753771e-01 6.51226381473294e-04 
3.04560510021686e+00 1.18106328900255e-01 6.56006361548113e-04 
3.05954379632769e+00 1.17902096806822e-01 6.60778849318713e-04 
3.07348249243852e+00 1.17695468689212e-01 6.65543278736234e-04 
3.08742118854935e+00 1.17486433973214e-01 6.70299079594021e-04 
3.10135988466019e+00 1.17274982299109e-01 6.75045677585542e-04 
3.11529858077102e+00 1.17061103526116e-01 6.79782494364725e-04 
3.12923727688185e+00 1.16844787736853e-01 6.84508947608229e-04 
3.14317597299268e+00 1.16626025241800e-01 6.89224451079510e-04 
3.15711466910351e+00 1.16404806583775e-01 6.93928414695972e-04 
3.17105336521435e+00 1.16181122542409e-01 6.98620244597900e-04 
3.18499206132518e+00 1.15954964138628e-01 7.03299343219463e-04 
3.19893075743601e+00 1.15726322639136e-01 7.07965109361993e-04 
3.21286945354684e+00 1.15495189560899e-01 7.12616938270067e-04 
3.22680814965768e+00 1.15261556675631e-01 7.17254221709391e-04 
3.24074684576851e+00 1.15025416014273e-01 7.21876348046492e-04 
3.25468554187934e+00 1.14786759871480e-01 7.26482702332189e-04 
3.26862423799017e+00 1.14545580810088e-01 7.31072666385974e-04 
3.28256293410100e+00 1.14301871665587e-01 7.35645618883361e-04 
3.29650163021184e+00 1.14055625550583e-01 7.40200935445711e-04 
3.31044032632267e+00 1.13806835859251e-01 7.44737988731591e-04 
3.32437902243350e+00 1.13555496271776e-01 7.49256148531403e-04 
3.33831771854433e+00 1.13301600758780e-01 7.53754781863831e-04 
3.35225641465517e+00 1.13045143585748e-01 7.58233253074681e-04 
3.36619511076600e+00 1.12786119317417e-01 7.62690923938627e-04 
3.38013380687683e+00 1.12524522822172e-01 7.67127153762507e-04 
3.39407250298766e+00 1.12260349276402e-01 7.71541299491106e-04 
3.40801119909850e+00 1.11993594168851e-01 7.75932715816203e-04 
3.42194989520933e+00 1.11724253304940e-01 7.80300755286980e-04 
3.43588859132016e+00 1.11452322811066e-01 7.84644768422929e-04 
3.44982728743099e+00 1.11177799138879e-01 7.88964103829627e-04 
3.46376598354182e+00 1.10900679069526e-01 7.93258108316460e-04 
3.47770467965266e+00 1.10620959717868e-01 7.97526127016532e-04 
3.49164337576349e+00 1.10338638536674e-01 8.01767503509655e-04 
3.50558207187432e+00 1.10053713320767e-01 8.05981579947127e-04 
3.51952076798515e+00 1.09766182211149e-01 8.10167697178484e-04 
3.53345946409599e+00 1.09476043699085e-01 8.14325194881275e-04 
3.54739816020682e+00 1.09183296630146e-01 8.18453411692655e-04 
3.56133685631765e+00 1.08887940208215e-01 8.22551685343725e-04 
3.57527555242848e+00 1.08589973999450e-01 8.26619352795620e-04 
3.58921424853932e+00 1.08289397936204e-01 8.30655750378105e-04 
3.60315294465015e+00 1.07986212320896e-01 8.34589056067433e-04 
3.61709164076098e+00 1.07680522115545e-01 8.38392656585324e-04 
3.63103033687181e+00 1.07372368518939e-01 8.42137093535706e-04 
3.64496903298264e+00 1.07061753828670e-01 8.45848496196628e-04 
3.65890772909348e+00 1.06748680692889e-01 8.49526260201034e-04 
3.67284642520431e+00 1.06433152113272e-01 8.53169781702138e-04 
3.68678512131514e+00 1.06115171447938e-01 8.56778457508295e-04 
3.70072381742597e+00 1.05794742414301e-01 8.60351685220917e-04 
3.71466251353681e+00 1.05471869091878e-01 8.63888863373165e-04 
3.72860120964764e+00 1.05146555925031e-01 8.67389391570070e-04 
3.74253990575847e+00 1.04818807725651e-01 8.70852670630819e-04 
3.75647860186930e+00 1.04488629675784e-01 8.74278102732074e-04 
3.77041729798013e+00 1.04156027330190e-01 8.77665091553254e-04 
3.78435599409097e+00 1.03821006618835e-01 8.81013042423402e-04 
3.79829469020180e+00 1.03483573849326e-01 8.84321362468926e-04 
