Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
7.68370623109630e-03 1.05448296436892e-01 1.34043009174271e-06 
2.30511186932889e-02 1.05447830199209e-01 2.29821784070468e-06 
3.84185311554815e-02 1.05447415277474e-01 2.87082089797289e-06 
5.37859436176741e-02 1.05447060505073e-01 3.09173308769996e-06 
6.91533560798667e-02 1.05446793701828e-01 2.99971166189878e-06 
8.45207685420593e-02 1.05446615202567e-01 2.72056280133063e-06 
9.98881810042519e-02 1.05446500488969e-01 2.37280745789156e-06 
1.15255593466445e-01 1.05446431433282e-01 2.02947860862568e-06 
1.30623005928637e-01 1.05446386996066e-01 1.78291660129233e-06 
1.45990418390830e-01 1.05446356262417e-01 1.56668571582169e-06 
1.61357830853022e-01 1.05446337095986e-01 1.34277032921486e-06 
1.76725243315215e-01 1.05446324565848e-01 1.19293151111971e-06 
1.92092655777408e-01 1.05446315191366e-01 1.08631802556015e-06 
2.07460068239600e-01 1.05446308657742e-01 1.03570779329654e-06 
2.22827480701793e-01 1.05446302161318e-01 1.06990846319993e-06 
2.38194893163985e-01 1.05446295711673e-01 1.10003306458064e-06 
2.53562305626178e-01 1.05446289354131e-01 1.20712349774883e-06 
2.68929718088371e-01 1.05446280963637e-01 1.42236688738454e-06 
2.84297130550563e-01 1.05446269151614e-01 1.67806774265824e-06 
2.99664543012756e-01 1.05446253161728e-01 1.97175079065967e-06 
3.15031955474948e-01 1.05446231462541e-01 2.32082534198286e-06 
3.30399367937141e-01 1.05446202004747e-01 2.70978477827669e-06 
3.45766780399334e-01 1.05446163258236e-01 3.13160947657993e-06 
3.61134192861526e-01 1.05446113216248e-01 3.60782671628941e-06 
3.76501605323719e-01 1.05446048590880e-01 4.13066769348304e-06 
3.91869017785911e-01 1.05445966966837e-01 4.68454454026668e-06 
4.07236430248104e-01 1.05445865759820e-01 5.25756081124269e-06 
4.22603842710297e-01 1.05445743211275e-01 5.85077073857179e-06 
4.37971255172489e-01 1.05445596661065e-01 6.47315484855204e-06 
4.53338667634682e-01 1.05445423270001e-01 7.12503094459371e-06 
4.68706080096874e-01 1.05445220046170e-01 7.80643424981993e-06 
4.84073492559067e-01 1.05444983844738e-01 8.51739807090308e-06 
4.99440905021260e-01 1.05444711367779e-01 9.25457185345983e-06 
5.14808317483452e-01 1.05444399582220e-01 1.00142106066444e-05 
5.30175729945645e-01 1.05444045476046e-01 1.07993616236514e-05 
5.45543142407837e-01 1.05443645446814e-01 1.16133539530973e-05 
5.60910554870030e-01 1.05443195746914e-01 1.24562096466803e-05 
5.76277967332223e-01 1.05442692483504e-01 1.33279484425052e-05 
5.91645379794415e-01 1.05442131618462e-01 1.42285878509111e-05 
6.07012792256608e-01 1.05441508968360e-01 1.51581432443390e-05 
6.22380204718800e-01 1.05440820204440e-01 1.61166279506505e-05 
6.37747617180993e-01 1.05440060852614e-01 1.71040533481413e-05 
6.53115029643186e-01 1.05439226293471e-01 1.81204289557994e-05 
6.68482442105378e-01 1.05438311762296e-01 1.91657625204772e-05 
6.83849854567571e-01 1.05437312349101e-01 2.02400601014058e-05 
6.99217267029763e-01 1.05436222998664e-01 2.13418414521384e-05 
7.14584679491956e-01 1.05435038821041e-01 2.24693080137518e-05 
7.29952091954149e-01 1.05433754904332e-01 2.36238335980949e-05 
7.45319504416341e-01 1.05432365832991e-01 2.48070563436352e-05 
7.60686916878534e-01 1.05430866049234e-01 2.60189750566338e-05 
7.76054329340726e-01 1.05429249853122e-01 2.72595872591479e-05 
7.91421741802919e-01 1.05427511402654e-01 2.85288892368224e-05 
8.06789154265112e-01 1.05425644713863e-01 2.98268760793726e-05 
8.22156566727304e-01 1.05423643660924e-01 3.11535417182657e-05 
8.37523979189497e-01 1.05421501976264e-01 3.25088789584097e-05 
8.52891391651689e-01 1.05419213250687e-01 3.38928795055397e-05 
8.68258804113882e-01 1.05416770933497e-01 3.53055339876667e-05 
8.83626216576075e-01 1.05414168332639e-01 3.67468319747567e-05 
8.98993629038267e-01 1.05411398614836e-01 3.82167619917147e-05 
9.14361041500460e-01 1.05408454805746e-01 3.97153115271411e-05 
9.29728453962652e-01 1.05405329790116e-01 4.12424670409756e-05 
9.45095866424845e-01 1.05402016311954e-01 4.27982139657935e-05 
9.60463278887038e-01 1.05398506974699e-01 4.43825367052997e-05 
9.75830691349230e-01 1.05394794241410e-01 4.59954186311637e-05 
9.91198103811423e-01 1.05390870434957e-01 4.76368420748987e-05 
1.00656551627362e+00 1.05386727738225e-01 4.92202841156669e-05 
1.02193292873581e+00 1.05382387631849e-01 5.07405052326069e-05 
1.03730034119800e+00 1.05377846312641e-01 5.22773568395903e-05 
1.05266775366019e+00 1.05373097650332e-01 5.38371937569205e-05 
1.06803516612239e+00 1.05368135424147e-01 5.54199983088625e-05 
1.08340257858458e+00 1.05362953322979e-01 5.70257520443136e-05 
1.09876999104677e+00 1.05357544945550e-01 5.86544357258066e-05 
1.11413740350896e+00 1.05351903800590e-01 6.03060293202338e-05 
1.12950481597116e+00 1.05346023307018e-01 6.19805119863262e-05 
1.14487222843335e+00 1.05339896794132e-01 6.36778620603980e-05 
1.16023964089554e+00 1.05333517501804e-01 6.53980570419137e-05 
1.17560705335773e+00 1.05326878580681e-01 6.71410735772424e-05 
1.19097446581993e+00 1.05319973092395e-01 6.89068874482844e-05 
1.20634187828212e+00 1.05312794009782e-01 7.07562774888065e-05 
1.22170929074431e+00 1.05305309313084e-01 7.26942249992280e-05 
1.23707670320650e+00 1.05297508039017e-01 7.46636681661799e-05 
1.25244411566870e+00 1.05289381429390e-01 7.66590604911760e-05 
1.26781152813089e+00 1.05280920610827e-01 7.86803679155840e-05 
1.28317894059308e+00 1.05272116595113e-01 8.07275550992122e-05 
1.29854635305527e+00 1.05262960279551e-01 8.27715707526363e-05 
1.31391376551747e+00 1.05253455389351e-01 8.47697920452803e-05 
1.32928117797966e+00 1.05243612667714e-01 8.67500045719066e-05 
1.34464859044185e+00 1.05233424245626e-01 8.87527017584577e-05 
1.36001600290405e+00 1.05222882168109e-01 9.07778477662961e-05 
1.37538341536624e+00 1.05211978394549e-01 9.28254056052574e-05 
1.39075082782843e+00 1.05200704799030e-01 9.48953371098966e-05 
1.40611824029062e+00 1.05189053170677e-01 9.69876029122924e-05 
1.42148565275282e+00 1.05177015214014e-01 9.91021624115015e-05 
1.43685306521501e+00 1.05164582549331e-01 1.01238973747252e-04 
1.45222047767720e+00 1.05151746713066e-01 1.03397993775362e-04 
1.46758789013939e+00 1.05138499158191e-01 1.05579178045356e-04 
1.48295530260159e+00 1.05124831254622e-01 1.07782480769563e-04 
1.49832271506378e+00 1.05110734289630e-01 1.09943734131926e-04 
1.51369012752597e+00 1.05096232544286e-01 1.11962713824316e-04 
1.52905753998816e+00 1.05081370906944e-01 1.13901044613835e-04 
1.54442495245036e+00 1.05066143634263e-01 1.15854914830062e-04 
1.55979236491255e+00 1.05050544943153e-01 1.17824288546897e-04 
1.57515977737474e+00 1.05034569011011e-01 1.19809129019028e-04 
1.59052718983693e+00 1.05018209975980e-01 1.21809398667663e-04 
1.60589460229913e+00 1.05001461937199e-01 1.23825059067181e-04 
1.62126201476132e+00 1.04984318955067e-01 1.25856070931873e-04 
1.63662942722351e+00 1.04966775051514e-01 1.27902394102534e-04 
1.65199683968570e+00 1.04948824210270e-01 1.29963987532113e-04 
1.66736425214790e+00 1.04930460377149e-01 1.32040809272044e-04 
1.68273166461009e+00 1.04911677460333e-01 1.34132816459034e-04 
1.69809907707228e+00 1.04892469330668e-01 1.36239965301359e-04 
