Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
7.75664107989258e-04 1.63146874368027e+02 1.47802870846543e-01 
2.32699232396777e-03 1.55812230620643e+02 1.60691760002125e-01 
3.87832053994629e-03 1.48094888885396e+02 1.77147231175049e-01 
5.42964875592481e-03 1.40498474555575e+02 1.86669047614388e-01 
6.98097697190332e-03 1.33200345931298e+02 1.94766222796610e-01 
8.53230518788184e-03 1.26240072696576e+02 2.01418493830522e-01 
1.00836334038604e-02 1.19632419377476e+02 2.06937056942740e-01 
1.16349616198389e-02 1.13369784555177e+02 2.10244622594458e-01 
1.31862898358174e-02 1.07428125334512e+02 2.12177705422903e-01 
1.47376180517959e-02 1.01804814610045e+02 2.13738679359767e-01 
1.62889462677744e-02 9.64835667698584e+01 2.13212189044054e-01 
1.78402744837529e-02 9.14354889164953e+01 2.11186766698151e-01 
1.93916026997315e-02 8.66527603633402e+01 2.09240485255393e-01 
2.09429309157100e-02 8.21253668331965e+01 2.06526441516273e-01 
2.24942591316885e-02 7.78341168166514e+01 2.03109046438000e-01 
2.40455873476670e-02 7.37700342312519e+01 1.99879953623379e-01 
2.55969155636455e-02 6.99239627883240e+01 1.96866750618303e-01 
2.71482437796240e-02 6.62867605038911e+01 1.94092577305953e-01 
2.86995719956025e-02 6.28494397405299e+01 1.91577744194896e-01 
3.02509002115811e-02 5.96032705110255e+01 1.88442343556687e-01 
3.18022284275596e-02 5.65308308751678e+01 1.84178720969380e-01 
3.33535566435381e-02 5.36197795303620e+01 1.79653455379076e-01 
3.49048848595166e-02 5.08627955878456e+01 1.75322541552477e-01 
3.64562130754951e-02 4.82527646960090e+01 1.71189531874307e-01 
3.80075412914736e-02 4.57828072178569e+01 1.67256773264301e-01 
3.95588695074522e-02 4.34462980177965e+01 1.63397143466365e-01 
4.11101977234307e-02 4.12356827107692e+01 1.59140876124083e-01 
4.26615259394092e-02 3.91406287790341e+01 1.54611594720282e-01 
4.42128541553877e-02 3.71556408168829e+01 1.50266612814366e-01 
4.57641823713662e-02 3.52754340035669e+01 1.46103700466069e-01 
4.73155105873447e-02 3.34949374405368e+01 1.42120206038856e-01 
4.88668388033233e-02 3.18092951517762e+01 1.38313170699577e-01 
5.04181670193018e-02 3.02138652990827e+01 1.34612071924928e-01 
5.19694952352803e-02 2.87036124165596e+01 1.30993843644819e-01 
5.35208234512588e-02 2.72741680631903e+01 1.27521345949699e-01 
5.50721516672373e-02 2.59215518040850e+01 1.24210603114867e-01 
5.66234798832158e-02 2.46419752226101e+01 1.21057905455195e-01 
5.81748080991944e-02 2.34318374982785e+01 1.18059532528991e-01 
5.97261363151729e-02 2.22877207682438e+01 1.15211766360089e-01 
6.12774645311514e-02 2.12063854161720e+01 1.12510892948065e-01 
6.28287927471299e-02 2.01847654132139e+01 1.09953191056726e-01 
6.43801209631084e-02 1.92199638218505e+01 1.07534906444716e-01 
6.59314491790869e-02 1.83092485636951e+01 1.05252208690365e-01 
6.74827773950654e-02 1.74500485462181e+01 1.03101126481978e-01 
6.90341056110440e-02 1.66399502401707e+01 1.01077455586155e-01 
7.05854338270225e-02 1.58766947985340e+01 9.87684686734174e-02 
7.21367620430010e-02 1.51534408845090e+01 9.61152957104231e-02 
7.36880902589795e-02 1.44676370182277e+01 9.35197214529475e-02 
7.52394184749580e-02 1.38175077342469e+01 9.10331569462823e-02 
7.67907466909366e-02 1.32013653016777e+01 8.86519085174483e-02 
7.83420749069151e-02 1.26176068967277e+01 8.63722860642407e-02 
7.98934031228936e-02 1.20647118421194e+01 8.41905916057468e-02 
8.14447313388721e-02 1.15412389327083e+01 8.21031028727779e-02 
8.29960595548506e-02 1.10458238637678e+01 8.01060513044963e-02 
8.45473877708291e-02 1.05771767758692e+01 7.81955936104256e-02 
8.60987159868076e-02 1.01340799279418e+01 7.63677758151411e-02 
8.76500442027862e-02 9.71538550776863e+00 7.46184884189708e-02 
8.92013724187647e-02 9.32001358667523e+00 7.29434109745508e-02 
9.07527006347432e-02 8.94695022225736e+00 7.13379439894742e-02 
9.23040288507217e-02 8.59524570934931e+00 6.97971256149712e-02 
9.38553570667002e-02 8.26401297465919e+00 6.83155300695677e-02 
9.54066852826787e-02 7.95242610404254e+00 6.68871441834341e-02 
9.69580134986573e-02 7.65971898254309e+00 6.55052178568517e-02 
9.85093417146358e-02 7.38518401516020e+00 6.41620836527296e-02 
1.00060669930614e-01 7.12817087958982e+00 6.27841135124596e-02 
1.01611998146593e-01 6.88560078110664e+00 6.13292804351363e-02 
1.03163326362571e-01 6.65480622844354e+00 5.98740514102952e-02 
1.04714654578550e-01 6.43531941268802e+00 5.84648235798629e-02 
1.06265982794528e-01 6.22669521296120e+00 5.70991605543315e-02 
1.07817311010507e-01 6.02851049452808e+00 5.57745488090422e-02 
1.09368639226485e-01 5.84036341598086e+00 5.44883838450439e-02 
1.10919967442464e-01 5.66187274412999e+00 5.32379543961619e-02 
1.12471295658442e-01 5.49267717429251e+00 5.20204245691688e-02 
1.14022623874421e-01 5.33243465262155e+00 5.08328138117361e-02 
1.15573952090399e-01 5.18082169594893e+00 4.96719746214313e-02 
1.17125280306378e-01 5.03753270328993e+00 4.85345679420885e-02 
1.18676608522356e-01 4.90227925166029e+00 4.74170362462110e-02 
1.20227936738335e-01 4.77478936715773e+00 4.63422410456527e-02 
1.21779264954314e-01 4.65346703346789e+00 4.53344269793826e-02 
1.23330593170292e-01 4.53737981974956e+00 4.43683948964919e-02 
1.24881921386271e-01 4.42635489531572e+00 4.34244671716116e-02 
1.26433249602249e-01 4.32022644016056e+00 4.25014173287926e-02 
1.27984577818228e-01 4.21883544143570e+00 4.15979835046059e-02 
1.29535906034206e-01 4.12202948635492e+00 4.07128655494975e-02 
1.31087234250185e-01 4.02966255124852e+00 3.98447218354800e-02 
1.32638562466163e-01 3.94159478632258e+00 3.89921657911341e-02 
1.34189890682142e-01 3.85769229550912e+00 3.81537621906335e-02 
1.35741218898120e-01 3.77782691062230e+00 3.73280232308203e-02 
1.37292547114099e-01 3.70187595886146e+00 3.65134044394094e-02 
1.38843875330077e-01 3.62972202252611e+00 3.57083004684553e-02 
1.40395203546056e-01 3.56125268963098e+00 3.49110408405387e-02 
1.41946531762034e-01 3.49636029393373e+00 3.41198857309357e-02 
1.43497859978013e-01 3.43494164271608e+00 3.33330218875908e-02 
1.45049188193991e-01 3.37689773049583e+00 3.25485588122415e-02 
1.46600516409970e-01 3.32213343669685e+00 3.17645253506899e-02 
1.48151844625948e-01 3.27055720517499e+00 3.09788668680892e-02 
1.49703172841927e-01 3.22208070339702e+00 3.02228595306267e-02 
1.51254501057905e-01 3.17630391611464e+00 2.95778504693376e-02 
1.52805829273884e-01 3.13245742477160e+00 2.90172652402475e-02 
1.54357157489862e-01 3.09049530418116e+00 2.84597232167416e-02 
1.55908485705841e-01 3.05037294224841e+00 2.79045507349897e-02 
1.57459813921819e-01 3.01204697343019e+00 2.73510523077039e-02 
1.59011142137798e-01 2.97547520853178e+00 2.67985104409913e-02 
1.60562470353776e-01 2.94061656069784e+00 2.62461855339023e-02 
1.62113798569755e-01 2.90743096744540e+00 2.56933158837051e-02 
1.63665126785733e-01 2.87587930858094e+00 2.51391178221558e-02 
1.65216455001712e-01 2.84592331984120e+00 2.45827860103999e-02 
1.66767783217690e-01 2.81752550210119e+00 2.40234939225759e-02 
1.68319111433669e-01 2.79064902600085e+00 2.34603945506953e-02 
1.69870439649648e-01 2.76525763185741e+00 2.29428587543101e-02 
1.71421767865626e-01 2.74104799224748e+00 2.25470179603645e-02 
1.72973096081605e-01 2.71762425124967e+00 2.22254174211495e-02 
1.74524424297583e-01 2.69497387449267e+00 2.19035498780203e-02 
1.76075752513562e-01 2.67308447676708e+00 2.15812528439211e-02 
1.77627080729540e-01 2.65194381596871e+00 2.12583572619544e-02 
1.79178408945519e-01 2.63153978626491e+00 2.09346876326304e-02 
1.80729737161497e-01 2.61186041049387e+00 2.06100621471634e-02 
