Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
2.60197565600924e-02 5.25979325614755e-02 1.35856389738229e-03 
7.80592696802771e-02 5.25576022413000e-02 3.69779234470426e-03 
1.30098782800462e-01 5.25440945032237e-02 3.68226205878996e-03 
1.82138295920647e-01 5.25387495747733e-02 3.69464176851222e-03 
2.34177809040831e-01 5.25359901639274e-02 3.71569973816323e-03 
2.86217322161016e-01 5.25331915371520e-02 3.73772638479933e-03 
3.38256835281201e-01 5.25287371379075e-02 3.75828254363357e-03 
3.90296348401386e-01 5.25221271006239e-02 3.77916439862015e-03 
4.42335861521570e-01 5.25131338631915e-02 3.80007631459233e-03 
4.94375374641755e-01 5.25018155873807e-02 3.82097905259913e-03 
5.46414887761940e-01 5.24881705499986e-02 3.84167089111520e-03 
5.98454400882125e-01 5.24722125148916e-02 3.86210309978786e-03 
6.50493914002309e-01 5.24539175409106e-02 3.88227845199529e-03 
7.02533427122494e-01 5.24332620825147e-02 3.90219759683379e-03 
7.54572940242679e-01 5.24102354427025e-02 3.92180892285534e-03 
8.06612453362863e-01 5.23848259698689e-02 3.94106733434571e-03 
8.58651966483048e-01 5.23570131943925e-02 3.95993929612254e-03 
9.10691479603233e-01 5.23267775793213e-02 3.97840255885053e-03 
9.62730992723418e-01 5.22941005055091e-02 3.99644046023315e-03 
1.01477050584360e+00 5.22589642641412e-02 4.01399527215215e-03 
1.06681001896379e+00 5.22217030125093e-02 4.03113115664390e-03 
1.11884953208397e+00 5.21824010289433e-02 4.04781754971482e-03 
1.17088904520416e+00 5.21410469736552e-02 4.06403663936629e-03 
1.22292855832434e+00 5.20976302512122e-02 4.07980228628414e-03 
1.27496807144453e+00 5.20518843393401e-02 4.09531835887184e-03 
1.32700758456471e+00 5.20037813479636e-02 4.11103603098804e-03 
1.37904709768490e+00 5.19535691932492e-02 4.12712722313446e-03 
1.43108661080508e+00 5.19012292428230e-02 4.14342681949064e-03 
1.48312612392527e+00 5.18467443845991e-02 4.15979327886082e-03 
1.53516563704545e+00 5.17901968432622e-02 4.17608993078484e-03 
1.58720515016563e+00 5.17320339582379e-02 4.19228170509824e-03 
1.63924466328582e+00 5.16722472556143e-02 4.20826020503453e-03 
1.69128417640600e+00 5.16108295282248e-02 4.22395659253339e-03 
1.74332368952619e+00 5.15477747730307e-02 4.23931195211089e-03 
1.79536320264637e+00 5.14830781366904e-02 4.25427573021092e-03 
1.84740271576656e+00 5.14167358681777e-02 4.26880446157665e-03 
1.89944222888674e+00 5.13487452767536e-02 4.28288451099834e-03 
1.95148174200693e+00 5.12787541132744e-02 4.29647157760894e-03 
2.00352125512711e+00 5.12063924163835e-02 4.30951551196601e-03 
2.05556076824730e+00 5.11316562032144e-02 4.32200462763199e-03 
2.10760028136748e+00 5.10545427048794e-02 4.33389183572349e-03 
2.15963979448767e+00 5.09755187130650e-02 4.34518114646755e-03 
2.21167930760785e+00 5.08948435188438e-02 4.35588374976199e-03 
2.26371882072804e+00 5.08121695085710e-02 4.36607179482538e-03 
2.31575833384822e+00 5.07273619675881e-02 4.37596131953738e-03 
2.36779784696841e+00 5.06404155124858e-02 4.38567779337837e-03 
2.41983736008859e+00 5.05513247797999e-02 4.39519714856048e-03 
2.47187687320878e+00 5.04600858400568e-02 4.40446429385985e-03 
2.52391638632896e+00 5.03666961695178e-02 4.41345183102179e-03 
2.57595589944914e+00 5.02706823702698e-02 4.42209428005003e-03 
2.62799541256933e+00 5.01720228697508e-02 4.43035316022715e-03 
2.68003492568951e+00 5.00707173992724e-02 4.43819373815211e-03 
2.73207443880970e+00 4.99667671283250e-02 4.44558516432014e-03 
2.78411395192988e+00 4.98601746481979e-02 4.45249818758677e-03 
2.83615346505007e+00 4.97509922941996e-02 4.45890243961138e-03 
2.88819297817025e+00 4.96394257697745e-02 4.46478288434418e-03 
2.94023249129044e+00 4.95254824582306e-02 4.47012273938653e-03 
2.99227200441062e+00 4.94091709910770e-02 4.47490279533123e-03 
3.04431151753081e+00 4.92905889108312e-02 4.47910533637663e-03 
3.09635103065099e+00 4.91699093590386e-02 4.48272260699756e-03 
3.14839054377118e+00 4.90471449295545e-02 4.48574722606321e-03 
3.20043005689136e+00 4.89223092554736e-02 4.48817091976731e-03 
3.25246957001155e+00 4.87954169787578e-02 4.49007196952913e-03 
3.30450908313173e+00 4.86664788783435e-02 4.49167694267676e-03 
3.35654859625192e+00 4.85354978824764e-02 4.49317725486287e-03 
3.40858810937210e+00 4.84024743151895e-02 4.49459162591726e-03 
3.46062762249229e+00 4.82674102690943e-02 4.49586637729759e-03 
