Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
3.84430309757747e-02 5.22943656544419e-02 1.05845646348033e-03 
1.15329092927324e-01 5.22615470065074e-02 4.35971487881376e-03 
1.92215154878873e-01 5.22535699733080e-02 4.45426301217875e-03 
2.69101216830423e-01 5.22495355312037e-02 4.58379360656514e-03 
3.45987278781972e-01 5.22432232994585e-02 4.68984598871490e-03 
4.22873340733521e-01 5.22322768133903e-02 4.79037941856368e-03 
4.99759402685070e-01 5.22163042766080e-02 4.89127788300826e-03 
5.76645464636620e-01 5.21952160537841e-02 4.99090065238988e-03 
6.53531526588169e-01 5.21688867046016e-02 5.08862117834444e-03 
7.30417588539718e-01 5.21371325380443e-02 5.18400724341713e-03 
8.07303650491268e-01 5.20998235733746e-02 5.27673690266856e-03 
8.84189712442817e-01 5.20568044015938e-02 5.36662182097120e-03 
9.61075774394366e-01 5.20079236016291e-02 5.45374161508313e-03 
1.03796183634592e+00 5.19530367914193e-02 5.53766165472304e-03 
1.11484789829747e+00 5.18930296591533e-02 5.61874390846544e-03 
1.19173396024901e+00 5.18278194360124e-02 5.69638718222755e-03 
1.26862002220056e+00 5.17570775939879e-02 5.77091359359375e-03 
1.34550608415211e+00 5.16803853470715e-02 5.84279957562060e-03 
1.42239214610366e+00 5.15982327456112e-02 5.91271821315797e-03 
1.49927820805521e+00 5.15105404072916e-02 5.98067742355062e-03 
1.57616427000676e+00 5.14178766669399e-02 6.04716749254740e-03 
1.65305033195831e+00 5.13208566644462e-02 6.11217394065758e-03 
1.72993639390986e+00 5.12194374143052e-02 6.17516838721168e-03 
1.80682245586141e+00 5.11135850075357e-02 6.23582656397398e-03 
1.88370851781296e+00 5.10032744553601e-02 6.29397852733660e-03 
1.96059457976451e+00 5.08879858822689e-02 6.34947724892249e-03 
2.03748064171606e+00 5.07664488678728e-02 6.40185942206501e-03 
2.11436670366761e+00 5.06386358071537e-02 6.45088523808173e-03 
2.19125276561916e+00 5.05057579949335e-02 6.49656886960989e-03 
2.26813882757070e+00 5.03679295350004e-02 6.53869633491215e-03 
2.34502488952225e+00 5.02244360748587e-02 6.57706286553813e-03 
2.42191095147380e+00 5.00753021157037e-02 6.61159192660470e-03 
2.49879701342535e+00 4.99205661893339e-02 6.64185594324040e-03 
2.57568307537690e+00 4.97596988359314e-02 6.66737374792173e-03 
2.65256913732845e+00 4.95921423287506e-02 6.68812571073621e-03 
2.72945519928000e+00 4.94179742742236e-02 6.70441004838987e-03 
2.80634126123155e+00 4.92372768228703e-02 6.71652313157649e-03 
2.88322732318310e+00 4.90504954597866e-02 6.72475045621443e-03 
2.96011338513465e+00 4.88579784895326e-02 6.72936343662339e-03 
3.03699944708620e+00 4.86598175011024e-02 6.73061715975869e-03 
3.11388550903775e+00 4.84567126653610e-02 6.72870516765576e-03 
3.19077157098930e+00 4.82487714637850e-02 6.72377401933550e-03 
3.26765763294085e+00 4.80360921639314e-02 6.71592661746988e-03 
3.34454369489239e+00 4.78187773720225e-02 6.70521165065432e-03 
3.42142975684394e+00 4.75969350371955e-02 6.69167120317901e-03 
3.49831581879549e+00 4.73706776026316e-02 6.67529413523683e-03 
3.57520188074704e+00 4.71401262486984e-02 6.65604659797204e-03 
3.65208794269859e+00 4.69054625708363e-02 6.63403246187967e-03 
3.72897400465014e+00 4.66670631556844e-02 6.60944954303203e-03 
3.80586006660169e+00 4.64250500575109e-02 6.58251675368080e-03 
3.88274612855324e+00 4.61795427528763e-02 6.55341644360524e-03 
3.95963219050479e+00 4.59306592618018e-02 6.52230910650457e-03 
4.03651825245634e+00 4.56785157004728e-02 6.48934603164713e-03 
4.11340431440789e+00 4.54227033563213e-02 6.45470337289176e-03 
4.19029037635944e+00 4.51633270243605e-02 6.41846723040783e-03 
4.26717643831099e+00 4.49005048409224e-02 6.38072343036247e-03 
4.34406250026254e+00 4.46343553055733e-02 6.34155368666719e-03 
